concept,ticket_id,title,type,status
Popup Window Show Action,T1283433,[S ] Key Properties - EF Core string key property,InsuffInfo,Archived
Single Choice Action,T1319293,Incorrect info about Standalone Model Editor in Blazor,InvalidInfo,Closed
Single Choice Action,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Single Choice Action,T1313736,Incorrect class name for TagBoxListPropertyEditor,InvalidInfo,Closed
Single Choice Action,T1311731,Custom EasyTest Commands | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InsuffCode,Archived
Single Choice Action,T1303625,Display a Tree List using the ITreeNode Interface | XAF: Cross-Platform .NET App UI & Web API | DevE,InvalidCode,Archived
Single Choice Action,T1289742,Add documentation about how to use xUnit,InsuffInfo,Archived
Single Choice Action,T1283433,[S ] Key Properties - EF Core string key property,InsuffInfo,Archived
File Attachments,T1319293,Incorrect info about Standalone Model Editor in Blazor,InvalidInfo,Closed
File Attachments,T1306647,Use the Security System - missing essential DbSets,InsuffInfo,Closed
File Attachments,T1280134,Help topic misses links to XPO examples,InsuffInfo,Closed
Security System,T1318737,How to: Choose the Optimal Query Splitting Behavior in Entity Framework Core | XAF: Cross-Platform .,UnusableFeedback,Closed
Security System,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Security System,T1315984,'Update Database Schema and Migrations in EF Core' has invalid info about Automatic Updates,InvalidInfo,Closed
Security System,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Security System,T1314301,Detrimental information - Calculate a Property Value Based on Values from a Detail Collection,HardToUnderstand,Closed
Security System,T1313595,"Describe why  ""unsafe-inline"" in CSP is required in XAF Blazor Apps",InsuffInfo,Archived
Security System,T1310514,Obsolete information about CreateDefaultObjectSpaceProvider,InvalidInfo,Closed
Security System,T1309586,Improve BlazorControlViewItem help topic,HardToUnderstand,Archived
Security System,T1306647,Use the Security System - missing essential DbSets,InsuffInfo,Closed
Security System,T1286688,FROM PM: Add a Collapse/Expand TreeList Nodes section to the TreeList Editors Module docs,InsuffCode,Closed
Security System,T1285906,OAuth and Custom Authentication - a crucial aspect is not emphasized,InsuffInfo,Archived
Security System,T1285512,Supply Additional Logon Parameters article doesn't consider Middle-Tier scenario,InvalidInfo,Closed
Security System,T1280134,Help topic misses links to XPO examples,InsuffInfo,Closed
Security System,T1279094,[S 3] A missing example of using CustomCreateObjectSpaceProvider ,InsuffCode,Archived
Authorization,T1318737,How to: Choose the Optimal Query Splitting Behavior in Entity Framework Core | XAF: Cross-Platform .,UnusableFeedback,Closed
Authorization,T1317879,You have a new 'GitHub Examples  User Feedback' response.,PositiveFeedback,Closed
Authorization,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Authorization,T1315984,'Update Database Schema and Migrations in EF Core' has invalid info about Automatic Updates,InvalidInfo,Closed
Authorization,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Authorization,T1314301,Detrimental information - Calculate a Property Value Based on Values from a Detail Collection,HardToUnderstand,Closed
Authorization,T1313595,"Describe why  ""unsafe-inline"" in CSP is required in XAF Blazor Apps",InsuffInfo,Archived
Authorization,T1306647,Use the Security System - missing essential DbSets,InsuffInfo,Closed
Authorization,T1285906,OAuth and Custom Authentication - a crucial aspect is not emphasized,InsuffInfo,Archived
Authorization,T1285512,Supply Additional Logon Parameters article doesn't consider Middle-Tier scenario,InvalidInfo,Closed
Authorization,T1279094,[S 3] A missing example of using CustomCreateObjectSpaceProvider ,InsuffCode,Archived
Middle Tier,T1318737,How to: Choose the Optimal Query Splitting Behavior in Entity Framework Core | XAF: Cross-Platform .,UnusableFeedback,Closed
Middle Tier,T1317104,"When is the function ""UpdateDatabaseAfterUpdateSchema"" invoked",InsuffInfo,Closed
Middle Tier,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Middle Tier,T1315984,'Update Database Schema and Migrations in EF Core' has invalid info about Automatic Updates,InvalidInfo,Closed
Middle Tier,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Middle Tier,T1314301,Detrimental information - Calculate a Property Value Based on Values from a Detail Collection,HardToUnderstand,Closed
Middle Tier,T1313595,"Describe why  ""unsafe-inline"" in CSP is required in XAF Blazor Apps",InsuffInfo,Archived
Middle Tier,T1306647,Use the Security System - missing essential DbSets,InsuffInfo,Closed
Middle Tier,T1285906,OAuth and Custom Authentication - a crucial aspect is not emphasized,InsuffInfo,Archived
Middle Tier,T1285512,Supply Additional Logon Parameters article doesn't consider Middle-Tier scenario,InvalidInfo,Closed
Async Operations,T1318737,How to: Choose the Optimal Query Splitting Behavior in Entity Framework Core | XAF: Cross-Platform .,UnusableFeedback,Closed
Async Operations,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Async Operations,T1292571,Action hidden by a Conditional Appearance Rule appears as disabled in List Views,InsuffInfo,Closed
Security Strategy,T1318737,How to: Choose the Optimal Query Splitting Behavior in Entity Framework Core | XAF: Cross-Platform .,UnusableFeedback,Closed
Security Strategy,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Security Strategy,T1315984,'Update Database Schema and Migrations in EF Core' has invalid info about Automatic Updates,InvalidInfo,Closed
Security Strategy,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Security Strategy,T1314301,Detrimental information - Calculate a Property Value Based on Values from a Detail Collection,HardToUnderstand,Closed
Security Strategy,T1313595,"Describe why  ""unsafe-inline"" in CSP is required in XAF Blazor Apps",InsuffInfo,Archived
Security Strategy,T1306647,Use the Security System - missing essential DbSets,InsuffInfo,Closed
Security Strategy,T1285906,OAuth and Custom Authentication - a crucial aspect is not emphasized,InsuffInfo,Archived
Security Strategy,T1285512,Supply Additional Logon Parameters article doesn't consider Middle-Tier scenario,InvalidInfo,Closed
Custom User Management,T1318737,How to: Choose the Optimal Query Splitting Behavior in Entity Framework Core | XAF: Cross-Platform .,UnusableFeedback,Closed
Custom User Management,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Custom User Management,T1315984,'Update Database Schema and Migrations in EF Core' has invalid info about Automatic Updates,InvalidInfo,Closed
Custom User Management,T1315692,ObjectCaptionFormatAttribute Class - old info was lost,InsuffInfo,Archived
Custom User Management,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Custom User Management,T1314301,Detrimental information - Calculate a Property Value Based on Values from a Detail Collection,HardToUnderstand,Closed
Custom User Management,T1313595,"Describe why  ""unsafe-inline"" in CSP is required in XAF Blazor Apps",InsuffInfo,Archived
Custom User Management,T1306647,Use the Security System - missing essential DbSets,InsuffInfo,Closed
Custom User Management,T1285906,OAuth and Custom Authentication - a crucial aspect is not emphasized,InsuffInfo,Archived
Custom User Management,T1285512,Supply Additional Logon Parameters article doesn't consider Middle-Tier scenario,InvalidInfo,Closed
Permission Policies,T1318737,How to: Choose the Optimal Query Splitting Behavior in Entity Framework Core | XAF: Cross-Platform .,UnusableFeedback,Closed
Permission Policies,T1317879,You have a new 'GitHub Examples  User Feedback' response.,PositiveFeedback,Closed
Permission Policies,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Permission Policies,T1315984,'Update Database Schema and Migrations in EF Core' has invalid info about Automatic Updates,InvalidInfo,Closed
Permission Policies,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Permission Policies,T1314301,Detrimental information - Calculate a Property Value Based on Values from a Detail Collection,HardToUnderstand,Closed
Permission Policies,T1313595,"Describe why  ""unsafe-inline"" in CSP is required in XAF Blazor Apps",InsuffInfo,Archived
Permission Policies,T1306647,Use the Security System - missing essential DbSets,InsuffInfo,Closed
Permission Policies,T1285906,OAuth and Custom Authentication - a crucial aspect is not emphasized,InsuffInfo,Archived
Permission Policies,T1285512,Supply Additional Logon Parameters article doesn't consider Middle-Tier scenario,InvalidInfo,Closed
Audit Trail,T1318737,How to: Choose the Optimal Query Splitting Behavior in Entity Framework Core | XAF: Cross-Platform .,UnusableFeedback,Closed
Audit Trail,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Audit Trail,T1315984,'Update Database Schema and Migrations in EF Core' has invalid info about Automatic Updates,InvalidInfo,Closed
Audit Trail,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Audit Trail,T1314301,Detrimental information - Calculate a Property Value Based on Values from a Detail Collection,HardToUnderstand,Closed
Audit Trail,T1313595,"Describe why  ""unsafe-inline"" in CSP is required in XAF Blazor Apps",InsuffInfo,Archived
Audit Trail,T1308472,audit-trail-module-xpo doesn't reflect changes from BC about non-persistent properties,InvalidInfo,Closed
Audit Trail,T1306647,Use the Security System - missing essential DbSets,InsuffInfo,Closed
Audit Trail,T1285906,OAuth and Custom Authentication - a crucial aspect is not emphasized,InsuffInfo,Archived
Audit Trail,T1285512,Supply Additional Logon Parameters article doesn't consider Middle-Tier scenario,InvalidInfo,Closed
Memory Management,T1318737,How to: Choose the Optimal Query Splitting Behavior in Entity Framework Core | XAF: Cross-Platform .,UnusableFeedback,Closed
Memory Management,T1317180,How to: Perform CRUD Operations with Non-Persistent Objects | XAF: Cross-Platform .NET App UI & Web ,InsuffCode,Closed
Memory Management,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Memory Management,T1292571,Action hidden by a Conditional Appearance Rule appears as disabled in List Views,InsuffInfo,Closed
Scaling Architecture,T1318737,How to: Choose the Optimal Query Splitting Behavior in Entity Framework Core | XAF: Cross-Platform .,UnusableFeedback,Closed
Scaling Architecture,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Scaling Architecture,T1292571,Action hidden by a Conditional Appearance Rule appears as disabled in List Views,InsuffInfo,Closed
Dependency Injection,T1318183,XPO Extensions for ASP.NET Core Dependency Injection | XPO (.NET ORM Library) | DevExpress Documenta,UnusableFeedback,Closed
Inline Editing,T1318183,XPO Extensions for ASP.NET Core Dependency Injection | XPO (.NET ORM Library) | DevExpress Documenta,UnusableFeedback,Closed
Inline Editing,T1305694,Create a Calculated Property | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InvalidInfo,Closed
Inline Editing,T1280629,"Outdated info in the ""DxGridListEditor Class"" help topic",InvalidInfo,Closed
Action State Management,T1318183,XPO Extensions for ASP.NET Core Dependency Injection | XPO (.NET ORM Library) | DevExpress Documenta,UnusableFeedback,Closed
Action State Management,T1311731,Custom EasyTest Commands | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InsuffCode,Archived
Action State Management,T1303785,View Variants (Switch Document Layouts) | XAF: Cross-Platform .NET App UI & Web API | DevExpress Doc,UnusableFeedback,Closed
Action State Management,T1289742,Add documentation about how to use xUnit,InsuffInfo,Archived
Controllers and Actions,T1317180,How to: Perform CRUD Operations with Non-Persistent Objects | XAF: Cross-Platform .NET App UI & Web ,InsuffCode,Closed
Controllers and Actions,T1317092,Add and Replace Icons | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InsuffInfo,Archived
Controllers and Actions,T1311731,Custom EasyTest Commands | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InsuffCode,Archived
Controllers and Actions,T1303785,View Variants (Switch Document Layouts) | XAF: Cross-Platform .NET App UI & Web API | DevExpress Doc,UnusableFeedback,Closed
Controllers and Actions,T1303625,Display a Tree List using the ITreeNode Interface | XAF: Cross-Platform .NET App UI & Web API | DevE,InvalidCode,Archived
Controllers and Actions,T1300621,'How to Add an Unbound Control' has wrong info,InvalidInfo,Closed
Controllers and Actions,T1292571,Action hidden by a Conditional Appearance Rule appears as disabled in List Views,InsuffInfo,Closed
Controllers and Actions,T1289742,Add documentation about how to use xUnit,InsuffInfo,Archived
Controllers and Actions,T1286784,"FROM PM: Add a note about Visual Studio code style settings, which lead to runtime errors",InsuffInfo,Archived
Controllers and Actions,T1286688,FROM PM: Add a Collapse/Expand TreeList Nodes section to the TreeList Editors Module docs,InsuffCode,Closed
Accordion Control,T1317180,How to: Perform CRUD Operations with Non-Persistent Objects | XAF: Cross-Platform .NET App UI & Web ,InsuffCode,Closed
