doc_id,section_id,is_api,platforms,connections,concepts
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/IReportDataSourceHelper,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/IReportDataSourceHelper::1,True,[],12,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/SetupBeforePrint,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/SetupBeforePrint::1,True,[],20,['Criteria and Query Language' 'Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/SetupBeforePrint_1,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/SetupBeforePrint_1::1,True,[],28,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/SetupReport,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/SetupReport::1,True,[],28,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/SetupReport_1,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/SetupReport_1::1,True,[],28,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/SetXafReportParametersObject,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataSourceHelper/SetXafReportParametersObject::1,True,[],20,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataV2/Content1137431,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataV2/Content1137431::1,True,[],10,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataV2/DataType1137432,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataV2/DataType1137432::1,True,[],21,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataV2/IReportDataV2,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataV2/IReportDataV2::1,True,[],9,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataV2/ParametersObjectType1137435,apidoc/DevExpress.ExpressApp.ReportsV2/IReportDataV2/ParametersObjectType1137435::1,True,[],38,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/IReportStorage/ReportCreated,apidoc/DevExpress.ExpressApp.ReportsV2/IReportStorage/ReportCreated::1,True,[],12,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/PredefinedReportsUpdater/AddPredefinedReport``11137399,apidoc/DevExpress.ExpressApp.ReportsV2/PredefinedReportsUpdater/AddPredefinedReport``11137399::1,True,[],27,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/PredefinedReportsUpdater/AddPredefinedReport``11137400,apidoc/DevExpress.ExpressApp.ReportsV2/PredefinedReportsUpdater/AddPredefinedReport``11137400::1,True,[],22,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/PredefinedReportsUpdater/AddPredefinedReport``11137401,apidoc/DevExpress.ExpressApp.ReportsV2/PredefinedReportsUpdater/AddPredefinedReport``11137401::1,True,[],27,['Reports Module']
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/PredefinedReportsUpdater/AddPredefinedReport``11137402,apidoc/DevExpress.ExpressApp.ReportsV2/PredefinedReportsUpdater/AddPredefinedReport``11137402::1,True,[],20,['Reports Module']
