section_id,doc_id,api_id,api_name,api_type,namespace
Refresh1149999::2,data/raw_md/apidoc/DevExpress.ExpressApp/View/Refresh1149999,DevExpress.Persistent.BaseImpl,BaseImpl,class,DevExpress.Persistent
Refresh1149999::2,data/raw_md/apidoc/DevExpress.ExpressApp/View/Refresh1149999,objectSpace.CommitChanges(,CommitChanges(,class,objectSpace
Refresh1149999::3,data/raw_md/apidoc/DevExpress.ExpressApp/View/Refresh1149999,DevExpress.Data.Filtering,Filtering,class,DevExpress.Data
Refresh1149999::3,data/raw_md/apidoc/DevExpress.ExpressApp/View/Refresh1149999,DevExpress.ExpressApp,ExpressApp,class,DevExpress
Refresh1149999::3,data/raw_md/apidoc/DevExpress.ExpressApp/View/Refresh1149999,DevExpress.ExpressApp.Actions,Actions,class,DevExpress.ExpressApp
Refresh1149999::3,data/raw_md/apidoc/DevExpress.ExpressApp/View/Refresh1149999,DevExpress.Persistent.Base,Base,class,DevExpress.Persistent
Refresh1149999::3,data/raw_md/apidoc/DevExpress.ExpressApp/View/Refresh1149999,DevExpress.Persistent.Base.General,General,class,DevExpress.Persistent.Base
Refresh1149999::3,data/raw_md/apidoc/DevExpress.ExpressApp/View/Refresh1149999,DevExpress.Persistent.BaseImpl,BaseImpl,class,DevExpress.Persistent
Refresh1149999::3,data/raw_md/apidoc/DevExpress.ExpressApp/View/Refresh1149999,objectSpace.CommitChanges(,CommitChanges(,class,objectSpace
Refresh1149999::3,data/raw_md/apidoc/DevExpress.ExpressApp/View/Refresh1149999,objectSpace.FirstOrDefault(,FirstOrDefault(,class,objectSpace
Refresh1149999::3,data/raw_md/apidoc/DevExpress.ExpressApp/View/Refresh1149999,objectSpace.GetObjects(,GetObjects(,method,objectSpace
RefreshDataSource1150000::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/RefreshDataSource1150000,DevExpress.ExpressApp.View.RefreshDataSource,RefreshDataSource,property,DevExpress.ExpressApp.View
SaveModel1135733::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/SaveModel1135733,DevExpress.ExpressApp.Model.IModelView,IModelView,interface,DevExpress.ExpressApp.Model
SaveModel1135733::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/SaveModel1135733,DevExpress.ExpressApp.View.SaveModel,SaveModel,property,DevExpress.ExpressApp.View
SaveModel1135733::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/SaveModel1135733,DevExpress.ExpressApp.View.SetModel,SetModel,method,DevExpress.ExpressApp.View
SaveModel1135733::3,data/raw_md/apidoc/DevExpress.ExpressApp/View/SaveModel1135733,DevExpress.ExpressApp.Win,Win,class,DevExpress.ExpressApp
ScrollPosition1130387::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/ScrollPosition1130387,DevExpress.ExpressApp.View.ScrollPosition,ScrollPosition,property,DevExpress.ExpressApp.View
SelectedObjects1130162::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectedObjects1130162,DevExpress.ExpressApp.DetailView.CurrentObject,CurrentObject,class,DevExpress.ExpressApp.DetailView
SelectedObjects1130162::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectedObjects1130162,DevExpress.ExpressApp.DetailView.SelectedObjects,SelectedObjects,class,DevExpress.ExpressApp.DetailView
SelectedObjects1130162::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectedObjects1130162,DevExpress.ExpressApp.ListView.CurrentObject,CurrentObject,class,DevExpress.ExpressApp.ListView
SelectedObjects1130162::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectedObjects1130162,DevExpress.ExpressApp.ListView.SelectedObjects,SelectedObjects,class,DevExpress.ExpressApp.ListView
SelectedObjects1130162::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectedObjects1130162,DevExpress.ExpressApp.View.SelectedObjects,SelectedObjects,property,DevExpress.ExpressApp.View
SelectionChanged1129809::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectionChanged1129809,DevExpress.ExpressApp.Actions.SimpleAction,SimpleAction,class,DevExpress.ExpressApp.Actions
SelectionChanged1129809::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectionChanged1129809,DevExpress.ExpressApp.DetailView.CurrentObjectaltText,CurrentObjectaltText,class,DevExpress.ExpressApp.DetailView
SelectionChanged1129809::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectionChanged1129809,DevExpress.ExpressApp.DetailView.SelectedObjectsaltText,SelectedObjectsaltText,class,DevExpress.ExpressApp.DetailView
SelectionChanged1129809::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectionChanged1129809,DevExpress.ExpressApp.ListView.CurrentObjectaltText,CurrentObjectaltText,class,DevExpress.ExpressApp.ListView
SelectionChanged1129809::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectionChanged1129809,DevExpress.ExpressApp.ListView.SelectedObjectsaltText,SelectedObjectsaltText,class,DevExpress.ExpressApp.ListView
SelectionChanged1129809::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectionChanged1129809,DevExpress.ExpressApp.View.SelectionChanged,SelectionChanged,property,DevExpress.ExpressApp.View
SelectionChanged1129809::2,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectionChanged1129809,DevExpress.ExpressApp,ExpressApp,class,DevExpress
SelectionChanged1129809::2,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectionChanged1129809,DevExpress.ExpressApp.Actions,Actions,class,DevExpress.ExpressApp
SelectionChanged1129809::2,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectionChanged1129809,DevExpress.Persistent.Base,Base,class,DevExpress.Persistent
SelectionChanged1129809::3,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectionChanged1129809,DevExpress.ExpressApp,ExpressApp,class,DevExpress
SelectionChanged1129809::3,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectionChanged1129809,DevExpress.ExpressApp.Actions,Actions,class,DevExpress.ExpressApp
SelectionChanged1129809::3,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectionChanged1129809,DevExpress.ExpressApp.XtraGrid.v,v,method,DevExpress.ExpressApp.XtraGrid
SelectionChanged1129809::3,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectionChanged1129809,DevExpress.Persistent.Base,Base,class,DevExpress.Persistent
SelectionType1130835::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectionType1130835,DevExpress.ExpressApp.SelectionType,SelectionType,property,DevExpress.ExpressApp
SelectionType1130835::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectionType1130835,DevExpress.ExpressApp.View.SelectionType,SelectionType,property,DevExpress.ExpressApp.View
SelectionTypeChanged1130793::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/SelectionTypeChanged1130793,DevExpress.ExpressApp.View.SelectionTypeChanged,SelectionTypeChanged,property,DevExpress.ExpressApp.View
Tag1131566::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/Tag1131566,DevExpress.ExpressApp.View.Tag,Tag,property,DevExpress.ExpressApp.View
ToString1129821::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/ToString1129821,DevExpress.ExpressApp.View.ToString,ToString,property,DevExpress.ExpressApp.View
View::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/View,DevExpress.ExpressApp.View._membersaltText,_membersaltText,class,DevExpress.ExpressApp.View
View::1,data/raw_md/apidoc/DevExpress.ExpressApp/View/View,DevExpress.ExpressApp.View,View,property,DevExpress.ExpressApp
#ctor1129866::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/#ctor1129866,DevExpress.ExpressApp.ViewController,ViewController,class,DevExpress.ExpressApp
SetView1129964::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/SetView1129964,DevExpress.ExpressApp.View,View,class,DevExpress.ExpressApp
SetView1129964::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/SetView1129964,DevExpress.ExpressApp.ViewController.SetView,SetView,method,DevExpress.ExpressApp.ViewController
SetView1129964::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/SetView1129964,DevExpress.ExpressApp.View,View,property,DevExpress.ExpressApp
TargetObjectType1129873::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetObjectType1129873,DevExpress.ExpressApp.Actions.PopupWindowShowAction,PopupWindowShowAction,class,DevExpress.ExpressApp.Actions
TargetObjectType1129873::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetObjectType1129873,DevExpress.ExpressApp.ViewController,ViewController,class,DevExpress.ExpressApp
TargetObjectType1129873::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetObjectType1129873,DevExpress.ExpressApp.ViewController.TargetObjectType,TargetObjectType,property,DevExpress.ExpressApp.ViewController
TargetObjectType1129873::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetObjectType1129873,DevExpress.ExpressApp.ViewController.TargetViewId,TargetViewId,class,DevExpress.ExpressApp.ViewController
TargetObjectType1129873::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetObjectType1129873,DevExpress.ExpressApp.ViewController.TargetViewNesting,TargetViewNesting,class,DevExpress.ExpressApp.ViewController
TargetObjectType1129873::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetObjectType1129873,DevExpress.ExpressApp.ViewController.TargetViewType,TargetViewType,enum,DevExpress.ExpressApp.ViewController
TargetObjectType1129873::2,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetObjectType1129873,DevExpress.ExpressApp,ExpressApp,class,DevExpress
TargetObjectType1129873::2,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetObjectType1129873,DevExpress.ExpressApp.Actions,Actions,class,DevExpress.ExpressApp
TargetObjectType1129873::2,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetObjectType1129873,DevExpress.Persistent.Base,Base,class,DevExpress.Persistent
TargetObjectType1129873::2,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetObjectType1129873,DevExpress.Persistent.BaseImpl,BaseImpl,class,DevExpress.Persistent
TargetObjectType1129873::3,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetObjectType1129873,DevExpress.ExpressApp,ExpressApp,class,DevExpress
TargetObjectType1129873::3,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetObjectType1129873,DevExpress.ExpressApp.Actions,Actions,class,DevExpress.ExpressApp
TargetObjectType1129873::3,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetObjectType1129873,DevExpress.Persistent.Base,Base,class,DevExpress.Persistent
TargetObjectType1129873::3,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetObjectType1129873,DevExpress.Persistent.BaseImpl,BaseImpl,class,DevExpress.Persistent
TargetViewId1130163::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewId1130163,DevExpress.ExpressApp.Actions.SimpleAction,SimpleAction,class,DevExpress.ExpressApp.Actions
TargetViewId1130163::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewId1130163,DevExpress.ExpressApp.ViewController.TargetObjectType,TargetObjectType,enum,DevExpress.ExpressApp.ViewController
TargetViewId1130163::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewId1130163,DevExpress.ExpressApp.ViewController.TargetViewId,TargetViewId,property,DevExpress.ExpressApp.ViewController
TargetViewId1130163::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewId1130163,DevExpress.ExpressApp.ViewController.TargetViewNesting,TargetViewNesting,class,DevExpress.ExpressApp.ViewController
TargetViewId1130163::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewId1130163,DevExpress.ExpressApp.ViewController.TargetViewType,TargetViewType,enum,DevExpress.ExpressApp.ViewController
TargetViewId1130163::2,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewId1130163,DevExpress.ExpressApp,ExpressApp,class,DevExpress
TargetViewId1130163::2,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewId1130163,DevExpress.ExpressApp.Actions,Actions,class,DevExpress.ExpressApp
TargetViewId1130163::2,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewId1130163,DevExpress.Persistent.Base,Base,class,DevExpress.Persistent
TargetViewNesting1129876::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewNesting1129876,DevExpress.ExpressApp.Nesting,Nesting,property,DevExpress.ExpressApp
TargetViewNesting1129876::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewNesting1129876,DevExpress.ExpressApp.ViewController.TargetObjectType,TargetObjectType,enum,DevExpress.ExpressApp.ViewController
TargetViewNesting1129876::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewNesting1129876,DevExpress.ExpressApp.ViewController.TargetViewId,TargetViewId,class,DevExpress.ExpressApp.ViewController
TargetViewNesting1129876::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewNesting1129876,DevExpress.ExpressApp.ViewController.TargetViewNesting,TargetViewNesting,property,DevExpress.ExpressApp.ViewController
TargetViewNesting1129876::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewNesting1129876,DevExpress.ExpressApp.ViewController.TargetViewType,TargetViewType,enum,DevExpress.ExpressApp.ViewController
TargetViewType1129877::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewType1129877,DevExpress.ExpressApp.Actions.PopupWindowShowAction,PopupWindowShowAction,class,DevExpress.ExpressApp.Actions
TargetViewType1129877::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewType1129877,DevExpress.ExpressApp.ViewController.TargetObjectType,TargetObjectType,enum,DevExpress.ExpressApp.ViewController
TargetViewType1129877::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewType1129877,DevExpress.ExpressApp.ViewController.TargetViewId,TargetViewId,class,DevExpress.ExpressApp.ViewController
TargetViewType1129877::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewType1129877,DevExpress.ExpressApp.ViewController.TargetViewNesting,TargetViewNesting,class,DevExpress.ExpressApp.ViewController
TargetViewType1129877::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewType1129877,DevExpress.ExpressApp.ViewController.TargetViewType,TargetViewType,property,DevExpress.ExpressApp.ViewController
TargetViewType1129877::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewType1129877,DevExpress.ExpressApp.ViewType,ViewType,property,DevExpress.ExpressApp
TargetViewType1129877::2,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewType1129877,DevExpress.ExpressApp,ExpressApp,class,DevExpress
TargetViewType1129877::2,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewType1129877,DevExpress.ExpressApp.Actions,Actions,class,DevExpress.ExpressApp
TargetViewType1129877::2,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewType1129877,DevExpress.Persistent.Base,Base,class,DevExpress.Persistent
TargetViewType1129877::2,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewType1129877,DevExpress.Persistent.BaseImpl,BaseImpl,class,DevExpress.Persistent
TargetViewType1129877::3,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewType1129877,DevExpress.ExpressApp,ExpressApp,class,DevExpress
TargetViewType1129877::3,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewType1129877,DevExpress.ExpressApp.Actions,Actions,class,DevExpress.ExpressApp
TargetViewType1129877::3,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewType1129877,DevExpress.Persistent.Base,Base,class,DevExpress.Persistent
TargetViewType1129877::3,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TargetViewType1129877,DevExpress.Persistent.BaseImpl,BaseImpl,class,DevExpress.Persistent
TypeOfView1132282::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TypeOfView1132282,DevExpress.ExpressApp.ViewController.TargetObjectType,TargetObjectType,enum,DevExpress.ExpressApp.ViewController
TypeOfView1132282::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TypeOfView1132282,DevExpress.ExpressApp.ViewController.TargetViewId,TargetViewId,class,DevExpress.ExpressApp.ViewController
TypeOfView1132282::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TypeOfView1132282,DevExpress.ExpressApp.ViewController.TargetViewNesting,TargetViewNesting,class,DevExpress.ExpressApp.ViewController
TypeOfView1132282::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/TypeOfView1132282,DevExpress.ExpressApp.ViewController.TypeOfView,TypeOfView,property,DevExpress.ExpressApp.ViewController
View1129878::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/View1129878,DevExpress.ExpressApp.Controller.Active,Active,class,DevExpress.ExpressApp.Controller
View1129878::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/View1129878,DevExpress.ExpressApp.ViewController.View,View,property,DevExpress.ExpressApp.ViewController
View1129878::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/View1129878,DevExpress.ExpressApp.View,View,property,DevExpress.ExpressApp
ViewController::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/ViewController,DevExpress.ExpressApp.ViewController._membersaltText,_membersaltText,class,DevExpress.ExpressApp.ViewController
ViewController::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/ViewController,DevExpress.ExpressApp.ViewController,ViewController,property,DevExpress.ExpressApp
ViewControlsCreated1131826::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController/ViewControlsCreated1131826,DevExpress.ExpressApp.ViewController.ViewControlsCreated,ViewControlsCreated,property,DevExpress.ExpressApp.ViewController
#ctor1135375::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController`1/#ctor1135375,DevExpress.ExpressApp.ViewController1,ViewController1,class,DevExpress.ExpressApp
View1136683::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController`1/View1136683,DevExpress.ExpressApp.ViewController,ViewController,class,DevExpress.ExpressApp
View1136683::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController`1/View1136683,DevExpress.ExpressApp.ViewController.TargetViewType,TargetViewType,enum,DevExpress.ExpressApp.ViewController
ViewController`1::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewController`1/ViewController`1,DevExpress.ExpressApp.ViewController,ViewController,class,DevExpress.ExpressApp
#ctor1132809::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewCreatedEventArgs/#ctor1132809,DevExpress.ExpressApp.View,View,class,DevExpress.ExpressApp
#ctor1132809::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewCreatedEventArgs/#ctor1132809,DevExpress.ExpressApp.ViewCreatedEventArgs,ViewCreatedEventArgs,delegate,DevExpress.ExpressApp
#ctor1132809::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewCreatedEventArgs/#ctor1132809,DevExpress.ExpressApp.View,View,property,DevExpress.ExpressApp
View1132810::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewCreatedEventArgs/View1132810,DevExpress.ExpressApp.ViewCreatedEventArgs.View,View,property,DevExpress.ExpressApp.ViewCreatedEventArgs
View1132810::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewCreatedEventArgs/View1132810,DevExpress.ExpressApp.View,View,property,DevExpress.ExpressApp
ViewCreatedEventArgs::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewCreatedEventArgs/ViewCreatedEventArgs,DevExpress.ExpressApp.ViewCreatedEventArgs._membersaltText,_membersaltText,class,DevExpress.ExpressApp.ViewCreatedEventArgs
ViewCreatedEventArgs::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewCreatedEventArgs/ViewCreatedEventArgs,DevExpress.ExpressApp.ViewCreatedEventArgs,ViewCreatedEventArgs,delegate,DevExpress.ExpressApp
#ctor1134359::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewCreatingEventArgs/#ctor1134359,DevExpress.ExpressApp.IObjectSpace,IObjectSpace,interface,DevExpress.ExpressApp
#ctor1134359::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewCreatingEventArgs/#ctor1134359,DevExpress.ExpressApp.IObjectSpace,IObjectSpace,interface,DevExpress.ExpressApp
#ctor1134359::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewCreatingEventArgs/#ctor1134359,DevExpress.ExpressApp.ViewCreatingEventArgs,ViewCreatingEventArgs,delegate,DevExpress.ExpressApp
IsRoot1130297::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewCreatingEventArgs/IsRoot1130297,DevExpress.ExpressApp.ViewCreatingEventArgs.IsRoot,IsRoot,property,DevExpress.ExpressApp.ViewCreatingEventArgs
ObjectSpace1134360::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewCreatingEventArgs/ObjectSpace1134360,DevExpress.ExpressApp.IObjectSpace,IObjectSpace,interface,DevExpress.ExpressApp
ObjectSpace1134360::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewCreatingEventArgs/ObjectSpace1134360,DevExpress.ExpressApp.ViewCreatingEventArgs.ObjectSpace,ObjectSpace,property,DevExpress.ExpressApp.ViewCreatingEventArgs
View1130299::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewCreatingEventArgs/View1130299,DevExpress.ExpressApp.ViewCreatingEventArgs.View,View,property,DevExpress.ExpressApp.ViewCreatingEventArgs
View1130299::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewCreatingEventArgs/View1130299,DevExpress.ExpressApp.View,View,property,DevExpress.ExpressApp
ViewCreatingEventArgs::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewCreatingEventArgs/ViewCreatingEventArgs,DevExpress.ExpressApp.ViewCreatingEventArgs._membersaltText,_membersaltText,class,DevExpress.ExpressApp.ViewCreatingEventArgs
ViewCreatingEventArgs::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewCreatingEventArgs/ViewCreatingEventArgs,DevExpress.ExpressApp.ViewCreatingEventArgs,ViewCreatingEventArgs,delegate,DevExpress.ExpressApp
ViewID1130300::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewCreatingEventArgs/ViewID1130300,DevExpress.ExpressApp.ViewCreatingEventArgs.ViewID,ViewID,property,DevExpress.ExpressApp.ViewCreatingEventArgs
#ctor1135836::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewItemsChangedEventArgs/#ctor1135836,DevExpress.ExpressApp.Editors.ViewItem,ViewItem,class,DevExpress.ExpressApp.Editors
#ctor1135836::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewItemsChangedEventArgs/#ctor1135836,DevExpress.ExpressApp.Editors.ViewItem,ViewItem,property,DevExpress.ExpressApp.Editors
#ctor1135836::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewItemsChangedEventArgs/#ctor1135836,DevExpress.ExpressApp.ViewItemsChangedEventArgs,ViewItemsChangedEventArgs,delegate,DevExpress.ExpressApp
#ctor1135836::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewItemsChangedEventArgs/#ctor1135836,DevExpress.ExpressApp.ViewItemsChangedType,ViewItemsChangedType,enum,DevExpress.ExpressApp
#ctor1135836::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewItemsChangedEventArgs/#ctor1135836,DevExpress.ExpressApp.ViewItemsChangedType,ViewItemsChangedType,property,DevExpress.ExpressApp
ViewItemsChangedEventArgs::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewItemsChangedEventArgs/ViewItemsChangedEventArgs,DevExpress.ExpressApp.ViewItemsChangedEventArgs._membersaltText,_membersaltText,class,DevExpress.ExpressApp.ViewItemsChangedEventArgs
ViewItemsChangedEventArgs::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewItemsChangedEventArgs/ViewItemsChangedEventArgs,DevExpress.ExpressApp.ViewItemsChangedEventArgs,ViewItemsChangedEventArgs,delegate,DevExpress.ExpressApp
#ctor1136817::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewShortcut/#ctor1136817,DevExpress.ExpressApp.ViewShortcut,ViewShortcut,class,DevExpress.ExpressApp
#ctor1136818::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewShortcut/#ctor1136818,DevExpress.ExpressApp.ViewShortcut,ViewShortcut,class,DevExpress.ExpressApp
#ctor1136819::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewShortcut/#ctor1136819,DevExpress.ExpressApp.ViewShortcut,ViewShortcut,class,DevExpress.ExpressApp
Equals1135126::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewShortcut/Equals1135126,DevExpress.ExpressApp.ViewShortcut.Equals,Equals,class,DevExpress.ExpressApp.ViewShortcut
Equals1135127::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewShortcut/Equals1135127,DevExpress.ExpressApp.ViewShortcut.Equals,Equals,class,DevExpress.ExpressApp.ViewShortcut
GetHashCode1135128::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewShortcut/GetHashCode1135128,DevExpress.ExpressApp.ViewShortcut.GetHashCode,GetHashCode,method,DevExpress.ExpressApp.ViewShortcut
HasViewParameters1135130::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewShortcut/HasViewParameters1135130,DevExpress.ExpressApp.ViewShortcut.HasViewParameters,HasViewParameters,property,DevExpress.ExpressApp.ViewShortcut
IsEmpty::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewShortcut/IsEmpty,DevExpress.ExpressApp.ViewShortcut,ViewShortcut,class,DevExpress.ExpressApp
IsEmpty::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewShortcut/IsEmpty,DevExpress.ExpressApp.ViewShortcut.IsEmpty,IsEmpty,property,DevExpress.ExpressApp.ViewShortcut
ObjectClassName1135132::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewShortcut/ObjectClassName1135132,DevExpress.ExpressApp.ViewShortcut.ObjectClassName,ObjectClassName,property,DevExpress.ExpressApp.ViewShortcut
ObjectKey1135133::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewShortcut/ObjectKey1135133,DevExpress.ExpressApp.ViewShortcut.ObjectKey,ObjectKey,property,DevExpress.ExpressApp.ViewShortcut
ScrollPosition1135134::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewShortcut/ScrollPosition1135134,DevExpress.ExpressApp.ViewShortcut.ScrollPosition,ScrollPosition,property,DevExpress.ExpressApp.ViewShortcut
ToString1135129::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewShortcut/ToString1135129,DevExpress.ExpressApp.ViewShortcut.ToString,ToString,property,DevExpress.ExpressApp.ViewShortcut
ViewId1135135::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewShortcut/ViewId1135135,DevExpress.ExpressApp.ViewShortcut.ViewId,ViewId,property,DevExpress.ExpressApp.ViewShortcut
ViewShortcut::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewShortcut/ViewShortcut,DevExpress.ExpressApp.ViewShortcut._membersaltText,_membersaltText,class,DevExpress.ExpressApp.ViewShortcut
ViewShortcut::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewShortcut/ViewShortcut,DevExpress.ExpressApp.ViewShortcut,ViewShortcut,property,DevExpress.ExpressApp
#ctor1130312::1,data/raw_md/apidoc/DevExpress.ExpressApp/ViewShowingEventArgs/#ctor1130312,DevExpress.ExpressApp.Frame,Frame,class,DevExpress.ExpressApp
