doc_id,section_id,is_api,platforms,connections,concepts
data/raw_md/articles/data-security-and-safety/security-system/security-object-model/implement-custom-security-objects/implement-a-custom-security-system-user-based-on-an-existing-business-class,implement-a-custom-security-system-user-based-on-an-existing-business-class::2,False,[],26,"['Business Object' 'Criteria' 'Entity Framework Core' 'List View'
 'Project Wizards' 'Security System' 'View Types' 'Views'
 'XAF Application']"
data/raw_md/articles/data-security-and-safety/security-system/security-object-model/implement-custom-security-objects/implement-a-custom-security-system-user-based-on-an-existing-business-class,implement-a-custom-security-system-user-based-on-an-existing-business-class::25,False,[],47,['Business Object' 'Criteria']
data/raw_md/articles/data-security-and-safety/security-system/security-object-model/implement-custom-security-objects/implement-a-custom-security-system-user-based-on-an-existing-business-class,implement-a-custom-security-system-user-based-on-an-existing-business-class::26,False,[],50,['Business Logic' 'Business Object' 'Criteria']
data/raw_md/articles/data-security-and-safety/security-system/security-object-model/implement-custom-security-objects/implement-a-security-system-user-based-on-xaf-business-classes,implement-a-security-system-user-based-on-xaf-business-classes::3,False,[],25,['Criteria' 'Security System']
data/raw_md/articles/data-security-and-safety/security-system/security-object-model/implement-custom-security-objects/implement-a-security-system-user-based-on-xaf-business-classes,implement-a-security-system-user-based-on-xaf-business-classes::4,False,[],41,['Business Logic' 'Criteria' 'Security System' 'Template Kit' 'XPO']
data/raw_md/articles/data-security-and-safety/security-system/security-object-model/permission-policy/permissions-for-associated-objects,permissions-for-associated-objects::10,False,[],14,['Business Objects' 'Criteria' 'Object Relationships']
data/raw_md/articles/data-security-and-safety/security-system/authorization-and-data-protection/check-access-permissions/determine-if-a-current-user-has-particular-permissions,determine-if-a-current-user-has-particular-permissions::8,False,[],12,['Criteria']
data/raw_md/articles/data-security-and-safety/security-system/authorization-and-data-protection/check-access-permissions/determine-if-a-current-user-has-particular-permissions,determine-if-a-current-user-has-particular-permissions::9,False,[],21,['Application Model' 'Criteria']
data/raw_md/articles/data-security-and-safety/security-system/authorization-and-data-protection/check-access-permissions/determine-if-a-current-user-has-particular-permissions,determine-if-a-current-user-has-particular-permissions::11,False,[],9,['Application Model' 'Criteria']
data/raw_md/articles/data-security-and-safety/security-system/authorization-and-data-protection/filter-secured-data-based-on-object-owner/get-the-current-user-in-code,get-the-current-user-in-code::3,False,[],10,['Business Logic' 'Criteria']
data/raw_md/articles/data-security-and-safety/security-system/authorization-and-data-protection/filter-secured-data-based-on-object-owner/get-the-current-user-in-code,get-the-current-user-in-code::4,False,[],20,['Business Logic' 'Business Object' 'Criteria' 'Property Editors']
data/raw_md/articles/data-security-and-safety/security-system/authorization-and-data-protection/filter-secured-data-based-on-object-owner/get-the-current-user-in-code,get-the-current-user-in-code::7,False,[],9,['Business Logic' 'Business Object' 'Criteria' 'Middle Tier']
data/raw_md/articles/data-security-and-safety/security-system/authorization-and-data-protection/filter-secured-data-based-on-object-owner/get-the-current-user-in-code,get-the-current-user-in-code::8,False,[],14,['Business Logic' 'Criteria']
data/raw_md/articles/data-security-and-safety/security-system/authorization-and-data-protection/filter-secured-data-based-on-object-owner/get-the-current-user-in-code,get-the-current-user-in-code::11,False,[],25,['Business Logic' 'Criteria']
data/raw_md/articles/data-security-and-safety/security-system/authentication/customize-standard-authentication-behavior-and-supply-additional-logon-parameters/customize-authentication-behavior-net,customize-authentication-behavior-net::4,False,[],24,"['Blazor' 'Business Object' 'Criteria' 'Detail View' 'Property Editors'
 'Property Metadata' 'View Types' 'Views' 'WinForms']"
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/evaluate-scalar-values-and-fetch-a-portion-of-data,evaluate-scalar-values-and-fetch-a-portion-of-data::18,False,[],2,['Criteria']
data/raw_md/articles/business-process-management/state-machine/user-defined-state-transitions-specified-at-runtime,user-defined-state-transitions-specified-at-runtime::2,False,[],10,"['Business Object' 'Conditional Appearance' 'Criteria' 'Detail View'
 'Reference Property' 'State Machine' 'View Types' 'Views']"
data/raw_md/articles/business-model-design-orm/business-model-design-with-entity-framework-core/ef-core-calculate-a-property-value-based-on-values-from-a-detail-collection,ef-core-calculate-a-property-value-based-on-values-from-a-detail-collection::7,False,[],37,['Business Logic' 'Calculated Property' 'Criteria' 'Entity Framework Core']
data/raw_md/articles/business-model-design-orm/business-model-design-with-entity-framework-core/ef-core-calculate-a-property-value-based-on-values-from-a-detail-collection,ef-core-calculate-a-property-value-based-on-values-from-a-detail-collection::10,False,[],41,['Calculated Property' 'Criteria' 'Entity Framework Core']
data/raw_md/articles/business-model-design-orm/business-model-design-with-xpo/calculate-a-property-value-based-on-values-from-a-detail-collection,calculate-a-property-value-based-on-values-from-a-detail-collection::7,False,[],14,['Business Logic' 'Criteria' 'XPO']
data/raw_md/articles/business-model-design-orm/business-model-design-with-xpo/handle-renamings-and-deletions-of-business-classes-and-their-properties,handle-renamings-and-deletions-of-business-classes-and-their-properties::4,False,[],10,['Application Model' 'Criteria' 'Detail View' 'View Types' 'Views']
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/criteria-properties,criteria-properties::1,False,[],21,"['.NET Runtime' 'Blazor' 'Criteria' 'Property Editor Types'
 'Property Editors' 'Specialized Property Editors']"
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/criteria-properties,criteria-properties::2,False,[],14,['Criteria' 'Property Editors' 'XAF Application']
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/criteria-properties,criteria-properties::3,False,[],42,['Criteria' 'Entity Framework Core' 'Property Editors' 'XPO']
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/criteria-properties,criteria-properties::4,False,[],47,['.NET Runtime' 'Blazor' 'Criteria' 'Property Editors']
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/criteria-properties,criteria-properties::5,False,[],33,"['.NET Runtime' 'Blazor' 'Criteria' 'Property Editor Types'
 'Property Editors' 'Specialized Property Editors']"
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/criteria-properties,criteria-properties::6,False,[],43,"['.NET Runtime' 'Application Model' 'Blazor' 'Controller Types'
 'Controllers' 'Criteria' 'Detail View' 'Model Editor' 'Property Editors'
 'View Controller' 'View Types' 'Views']"
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/criteria-properties,criteria-properties::7,False,[],47,['.NET Runtime' 'Blazor' 'Criteria' 'Property Editors']
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/criteria-properties,criteria-properties::8,False,[],32,['.NET Runtime' 'Blazor' 'Criteria']
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/criteria-properties,criteria-properties::9,False,[],43,"['.NET Runtime' 'Blazor' 'Criteria' 'Property Editors' 'WinForms'
 'Windows']"
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/criteria-properties,criteria-properties::10,False,[],45,"['.NET Runtime' 'Blazor' 'Criteria' 'Property Editors' 'WinForms'
 'Windows']"
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/criteria-properties,criteria-properties::11,False,[],37,"['.NET Runtime' 'Blazor' 'Criteria' 'Property Editors' 'WinForms'
 'Windows']"
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/criteria-properties,criteria-properties::12,False,[],33,"['.NET Runtime' 'Blazor' 'Controller Types' 'Controllers' 'Criteria'
 'Detail View' 'Property Editors' 'View Controller' 'View Types' 'Views'
 'WinForms' 'Windows']"
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/criteria-properties,criteria-properties::13,False,[],30,"['.NET Runtime' 'Blazor' 'Built-in Criteria Operators' 'Criteria'
 'Property Editors' 'WinForms' 'Windows' 'XPO']"
data/raw_md/articles/business-model-design-orm/non-persistent-objects/how-to-display-a-list-view-with-data-from-a-stored-procedure-from-the-navigation,how-to-display-a-list-view-with-data-from-a-stored-procedure-from-the-navigation::8,False,[],33,['Blazor' 'Criteria' 'List View' 'View Types' 'Views']
data/raw_md/articles/business-model-design-orm/non-persistent-objects/how-to-display-a-list-view-with-data-from-a-stored-procedure-with-a-parameter,how-to-display-a-list-view-with-data-from-a-stored-procedure-with-a-parameter::11,False,[],33,['Criteria' 'List View' 'View Types' 'Views']
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/collection-properties/collection-properties-in-xpo,collection-properties-in-xpo::6,False,[],12,['Business Logic' 'Criteria' 'XPO']
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/criteria-properties/criteria-properties-in-entity-framework,criteria-properties-in-entity-framework::1,False,[],35,['Criteria' 'Entity Framework Core']
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/criteria-properties/criteria-properties-in-entity-framework,criteria-properties-in-entity-framework::2,False,[],40,['Criteria' 'Entity Framework Core']
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/criteria-properties/criteria-properties-in-entity-framework,criteria-properties-in-entity-framework::3,False,[],22,['Criteria' 'Entity Framework Core']
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/criteria-properties/criteria-properties-in-xpo,criteria-properties-in-xpo::1,False,[],20,['Criteria' 'XPO']
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/criteria-properties/criteria-properties-in-xpo,criteria-properties-in-xpo::2,False,[],23,['Criteria' 'XPO']
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/criteria-properties/criteria-properties-in-xpo,criteria-properties-in-xpo::3,False,[],20,['Criteria' 'Non-persistent Object' 'XPO']
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/enumeration-properties/enumeration-properties-in-entity-framework,enumeration-properties-in-entity-framework::3,False,[],13,['Criteria' 'Entity Framework Core']
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/type-properties/type-properties-in-xpo,type-properties-in-xpo::1,False,[],7,['Criteria' 'Non-persistent Object' 'XPO']
data/raw_md/articles/analytics/dashboards/dashboard-performance-with-large-data-sources,dashboard-performance-with-large-data-sources::5,False,[],22,"['.NET Runtime' 'Blazor' 'Criteria' 'Dashboard View' 'Dashboards'
 'View Types' 'Views' 'WinForms' 'Windows']"
data/raw_md/apidoc/DevExpress.Persistent.Validation/CriteriaEvaluationBehavior/CriteriaEvaluationBehavior,CriteriaEvaluationBehavior::1,True,[],0,['Criteria' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/IRuleBaseProperties/MessageTemplateTargetDoesNotSatisfyTargetCriteria1132774,MessageTemplateTargetDoesNotSatisfyTargetCriteria1132774::1,True,[],0,['Application Model' 'Criteria' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/IRuleBaseProperties/TargetCriteria1132778,TargetCriteria1132778::1,True,[],3,['Criteria' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/ParametersMode/ParametersMode,ParametersMode::1,True,[],0,['Criteria' 'Entity Framework Core']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleBaseAttribute/TargetContextIDs1133690,TargetContextIDs1133690::1,True,[],5,['Application Model' 'Criteria' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleBaseAttribute/TargetCriteria1130996,TargetCriteria1130996::3,True,[],4,['Built-in Criteria Operators' 'Criteria' 'Entity Framework Core' 'XPO']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleBaseProperties/MessageTemplateTargetDoesNotSatisfyTargetCriteria1132656,MessageTemplateTargetDoesNotSatisfyTargetCriteria1132656::1,True,[],0,['Criteria' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleBaseProperties/TargetCriteria1132662,TargetCriteria1132662::1,True,[],12,['Criteria' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleCombinationOfPropertiesIsUniqueAttribute/FoundObjectMessagesSeparator1132360,FoundObjectMessagesSeparator1132360::1,True,[],0,['Criteria' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleCriteriaAttribute/#ctor1130777,#ctor1130777::1,True,[],11,['Application Model' 'Criteria' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleCriteriaAttribute/#ctor1130778,#ctor1130778::1,True,[],5,['Application Model' 'Criteria' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleCriteriaAttribute/#ctor1130909,#ctor1130909::1,True,[],8,['Application Model' 'Criteria' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleCriteriaAttribute/#ctor1130910,#ctor1130910::1,True,[],7,['Application Model' 'Criteria' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleCriteriaAttribute/#ctor1136490,#ctor1136490::1,True,[],11,['Criteria' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleCriteriaAttribute/#ctor1137282,#ctor1137282::1,True,[],4,['Criteria' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleCriteriaAttribute/RuleCriteriaAttribute,RuleCriteriaAttribute::1,True,[],9,"['Built-in Criteria Operators' 'Business Object' 'Business Objects'
 'Criteria' 'Entity Framework Core' 'Object Relationships' 'Validation']"
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/#ctor1130779,#ctor1130779::1,True,[],10,['Application Model' 'Criteria' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/#ctor1130780,#ctor1130780::1,True,[],4,['Application Model' 'Criteria' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/#ctor1130932,#ctor1130932::1,True,[],8,['Application Model' 'Criteria' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/#ctor1130933,#ctor1130933::1,True,[],6,['Application Model' 'Criteria' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/#ctor1136493,#ctor1136493::1,True,[],9,['Criteria' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/#ctor1137285,#ctor1137285::1,True,[],7,['Criteria' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/FoundObjectMessagesSeparator1130936,FoundObjectMessagesSeparator1130936::1,True,[],0,['Criteria' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/MessageTemplateMustExist1131010,MessageTemplateMustExist1131010::1,True,[],4,['Application Model' 'Criteria' 'Model Editor' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/RuleObjectExistsAttribute,RuleObjectExistsAttribute::1,True,[],3,['Business Object' 'Criteria' 'Entity Framework Core' 'Validation']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/RuleObjectExistsAttribute,RuleObjectExistsAttribute::2,True,[],0,['Criteria' 'Entity Framework Core']
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleObjectExistsAttribute/RuleObjectExistsAttribute,RuleObjectExistsAttribute::3,True,[],3,"['Application Model' 'Criteria' 'Entity Framework Core' 'Model Editor'
 'Validation']"
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleRangeAttribute/RuleRangeAttribute,RuleRangeAttribute::1,True,[],2,"['Built-in Criteria Operators' 'Business Object' 'Criteria'
 'Entity Framework Core' 'Validation']"
data/raw_md/apidoc/DevExpress.Persistent.BaseImpl.PermissionPolicy/PermissionPolicyRoleBase/CanEditModel1169761,CanEditModel1169761::1,True,[],8,"['Application Model' 'Business Logic' 'Criteria' 'Model Editor' 'WinForms'
 'Windows' 'XPO']"
data/raw_md/apidoc/DevExpress.Persistent.BaseImpl.PermissionPolicy/PermissionPolicyRoleBase/PermissionPolicy1169765,PermissionPolicy1169765::1,True,[],0,['Criteria' 'Permission Policies']
data/raw_md/apidoc/DevExpress.Persistent.BaseImpl.EF.PermissionPolicy/PermissionPolicyRoleBase/CanEditModel1169778,CanEditModel1169778::1,True,[],8,['Application Model' 'Criteria' 'Model Editor' 'WinForms' 'Windows']
data/raw_md/apidoc/DevExpress.Persistent.BaseImpl.EF.PermissionPolicy/PermissionPolicyRoleBase/PermissionPolicy1169783,PermissionPolicy1169783::1,True,[],0,['Criteria' 'Permission Policies']
data/raw_md/apidoc/DevExpress.Persistent.Base.ReportsV2/DataSourceBase/Criteria1137385,Criteria1137385::1,True,[],8,['Criteria']
data/raw_md/apidoc/DevExpress.Persistent.Base.ReportsV2/DataSourceBase/UpdateCriteriaWithReportParameters,UpdateCriteriaWithReportParameters::1,True,[],0,['Criteria' 'Report Parameters']
data/raw_md/apidoc/DevExpress.Persistent.Base/ActionAttribute/TargetObjectsCriteria1131022,TargetObjectsCriteria1131022::1,True,[],0,['Built-in Criteria Operators' 'Criteria']
data/raw_md/apidoc/DevExpress.Persistent.Base/ActionAttribute/TargetObjectsCriteriaMode1137042,TargetObjectsCriteriaMode1137042::1,True,[],0,['Action State Management' 'Actions' 'Criteria']
data/raw_md/apidoc/DevExpress.Persistent.Base/DataSourceCriteriaAttribute/#ctor1131029,#ctor1131029::1,True,[],4,"['Criteria' 'List View' 'Property Editors' 'Reference Property'
 'View Types' 'Views' 'Windows']"
data/raw_md/apidoc/DevExpress.Persistent.Base/DataSourceCriteriaAttribute/DataSourceCriteria1131030,DataSourceCriteria1131030::1,True,[],9,"['Application Model' 'Built-in Criteria Operators' 'Criteria' 'List View'
 'Lookup View' 'Model Editor' 'Property Editors' 'Reference Property'
 'View Types' 'Views' 'Windows']"
data/raw_md/apidoc/DevExpress.Persistent.Base/DataSourceCriteriaAttribute/DataSourceCriteriaAttribute,DataSourceCriteriaAttribute::1,True,[],15,"['Built-in Criteria Operators' 'Business Object' 'Criteria'
 'Entity Framework Core' 'List View' 'Lookup View' 'View Types' 'Views']"
data/raw_md/apidoc/DevExpress.Persistent.Base/DataSourceCriteriaAttribute/DataSourceCriteriaAttribute,DataSourceCriteriaAttribute::6,True,[],0,['Application Model' 'Business Object' 'Criteria' 'Entity Framework Core']
data/raw_md/apidoc/DevExpress.Persistent.Base/DataSourcePropertyAttribute/#ctor_1,#ctor_1::1,True,[],0,"['Collection Property' 'Criteria' 'List View' 'Lookup View'
 'Property Editors' 'Reference Property' 'View Types' 'Views' 'Windows']"
data/raw_md/apidoc/DevExpress.Persistent.Base/DataSourcePropertyAttribute/DataSourcePropertyAttribute,DataSourcePropertyAttribute::4,True,[],5,"['Built-in Criteria Operators' 'Business Object' 'Criteria'
 'Entity Framework Core' 'List View' 'Lookup View' 'View Types' 'Views']"
data/raw_md/apidoc/DevExpress.Persistent.Base/DataSourcePropertyAttribute/DataSourcePropertyIsNullCriteria1131035,DataSourcePropertyIsNullCriteria1131035::1,True,[],13,"['Application Model' 'Built-in Criteria Operators' 'Criteria' 'List View'
 'Model Editor' 'Property Editors' 'Reference Property' 'View Types'
 'Views']"
data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/ApplyCriteria1136529,ApplyCriteria1136529::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/ApplyFilter1136530,ApplyFilter1136530::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/CombineCriteria1136534,CombineCriteria1136534::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/CreateInstantFeedbackCollection1174994,CreateInstantFeedbackCollection1174994::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/CreateInstantFeedbackView,CreateInstantFeedbackView::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/CreateParseCriteriaScope1136537,CreateParseCriteriaScope1136537::2,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/CreateServerCollection1136538,CreateServerCollection1136538::1,True,[],0,"['Business Logic' 'Criteria' 'List View' 'List View Data Access Modes'
 'View Types' 'Views' 'XPO']"
data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/CreateServerModeView,CreateServerModeView::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/Evaluate1150008,Evaluate1150008::1,True,[],6,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/EvaluateAsync,EvaluateAsync::1,True,[],0,['Business Object' 'Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/FindObject1136541,FindObject1136541::1,True,[],0,['Business Object' 'Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/FindObjectAsync,FindObjectAsync::1,True,[],0,['Business Object' 'Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/FindObjectAsync``1,FindObjectAsync``1::1,True,[],0,['Business Object' 'Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/FindObjectAsync``1_1,FindObjectAsync``1_1::1,True,[],0,['Business Object' 'Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/GetCriteria1136544,GetCriteria1136544::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/GetFilter1136547,GetFilter1136547::1,True,[],0,['Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XPObjectSpace/ParseCriteria1136567,ParseCriteria1136567::1,True,[],9,['Business Logic' 'Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XpoDataView/#ctor1138007,#ctor1138007::1,True,[],0,['Business Object' 'Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XpoDataView/#ctor1138008,#ctor1138008::1,True,[],2,['Business Object' 'Criteria' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.Xpo/XpoDataView/DefaultUseServerSideSorting,DefaultUseServerSideSorting::3,True,[],0,['Criteria' 'List View' 'View Types' 'Views' 'XPO']
data/raw_md/apidoc/DevExpress.ExpressApp.Win.Editors/WinColumnsListEditor/FilterColumnsMode1138206,FilterColumnsMode1138206::1,True,[],10,"['Business Objects' 'Criteria' 'List View' 'Object Relationships'
 'Property Editor Types' 'Property Editors' 'Specialized Property Editors'
 'View Types' 'Views']"
data/raw_md/apidoc/DevExpress.ExpressApp.Validation/PersistenceValidationController/NeedToValidateObject1135202,NeedToValidateObject1135202::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/CustomBuildCriteriaEventArgs/Criteria1131586,Criteria1131586::1,True,[],2,['Criteria' 'List View' 'View Types' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/FilterController/CreateCustomSearchCriteriaBuilder1164797,CreateCustomSearchCriteriaBuilder1164797::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/FilterController/CustomBuildCriteria1131559,CustomBuildCriteria1131559::1,True,[],4,['Criteria' 'List View' 'View Types' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/FilterController/FilterController,FilterController::1,True,[],3,"['.NET Runtime' 'Action State Management' 'Actions' 'Application Model'
 'Blazor' 'Criteria' 'List View' 'Model Editor' 'View Types' 'Views'
 'WinForms' 'Windows']"
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/FilterController/FullTextFilterAction1130854,FullTextFilterAction1130854::2,True,[],4,"['Application Model' 'Criteria' 'List View' 'Model Editor' 'View Types'
 'Views']"
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/FilterController/FullTextSearchTargetPropertiesMode1131563,FullTextSearchTargetPropertiesMode1131563::1,True,[],4,"['Criteria' 'List View' 'Lookup Property Editors' 'Property Editor Types'
 'Property Editors' 'Reference Property' 'View Types' 'Views']"
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/FilterController/SetFilterActionRefreshed1171909,SetFilterActionRefreshed1171909::1,True,[],2,['Application Model' 'Criteria' 'List View' 'View Types' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/IModelListViewFilterItem/Criteria1133158,Criteria1133158::1,True,[],9,['Criteria' 'List View' 'View Types' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/IModelListViewFilterItem/IModelListViewFilterItem,IModelListViewFilterItem::1,True,[],0,['Application Model' 'Criteria' 'List View' 'View Types' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/IModelListViewFilterItem/TargetType1135379,TargetType1135379::1,True,[],0,['Criteria']
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkAction1130881,LinkAction1130881::1,True,[],8,"['.NET Runtime' 'Action Containers' 'Actions' 'Application Model' 'Blazor'
 'Collection Property' 'Collection Property Editors' 'Criteria'
 'List View' 'Lookup Property Editors' 'Model Editor'
 'Property Editor Types' 'Property Editors' 'Reference Property'
 'View Types' 'Views' 'WinForms' 'Windows']"
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/UnlinkAction1130861,UnlinkAction1130861::1,True,[],4,"['Collection Property' 'Collection Property Editors' 'Criteria'
 'Detail View' 'List View' 'Property Editor Types' 'Property Editors'
 'View Types' 'Views' 'WinForms' 'Windows']"
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/ListViewFilterAttribute/#ctor1130721,#ctor1130721::1,True,[],2,['Criteria' 'List View' 'View Types' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/ListViewFilterAttribute/#ctor1130722,#ctor1130722::1,True,[],2,['Criteria' 'List View' 'View Types' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/ListViewFilterAttribute/#ctor1130723,#ctor1130723::1,True,[],0,['Criteria' 'List View' 'View Types' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/ListViewFilterAttribute/#ctor1130724,#ctor1130724::1,True,[],4,['Criteria' 'List View' 'View Types' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/ListViewFilterAttribute/#ctor1130725,#ctor1130725::1,True,[],2,['Criteria' 'List View' 'View Types' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/ListViewFilterAttribute/#ctor1130726,#ctor1130726::1,True,[],2,['Criteria' 'List View' 'View Types' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/ListViewFilterAttribute/#ctor1134775,#ctor1134775::1,True,[],2,['Criteria' 'List View' 'View Types' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/ListViewFilterAttribute/Criteria1134777,Criteria1134777::1,True,[],6,['Criteria' 'List View' 'View Types' 'Views']
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/ListViewFilterAttribute/ListViewFilterAttribute,ListViewFilterAttribute::1,True,[],2,"['Application Model' 'Business Object' 'Context Menus' 'Criteria'
 'List View' 'Model Editor' 'View Types' 'Views']"
data/raw_md/apidoc/DevExpress.ExpressApp.Security/ISecurityUserLoginInfo/ISecurityUserLoginInfo,ISecurityUserLoginInfo::2,True,[],8,['Criteria' 'Entity Framework Core']
data/raw_md/apidoc/DevExpress.ExpressApp.Security/ObjectOperationPermission/#ctor1136193,#ctor1136193::1,True,[],0,['Criteria']
