uid,title,path,article_type,word_count,num_actual_useful_apis,num_high_priority,num_medium_priority,realistic_score,base_score,ticket_weight,primary_ticket_category,ticket_count,has_code_blocks
118451,How to: Show Various Notifications to Multiple Users,data\raw_md\articles\event-planning-and-notifications\how-to-show-various-notifications-for-multiple-users.md,how_to,280,14,8,1,198.7471122747574,99.0,2.007546588633913,Custom View Items & Editors,869,True
402155,Add a Parametrized Action,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\add-actions-menu-commands\add-a-parametrized-action.md,tutorial,376,10,8,1,190.71692592022177,95.0,2.007546588633913,Custom View Items & Editors,869,True
113161,How to: Access Nested List View or Master Detail View Environment (ASP.NET Core Blazor and Windows Forms),data\raw_md\articles\ui-construction\ways-to-access-ui-elements-and-their-controls\how-to-access-master-detail-view-and-nested-list-view-environment.md,how_to,502,9,8,1,188.70937933158785,94.0,2.007546588633913,Custom View Items & Editors,869,True
116516,Non-Persistent Objects,data\raw_md\articles\business-model-design-orm\non-persistent-objects.md,general,1543,12,6,4,184.69428615432003,92.0,2.007546588633913,Custom View Items & Editors,869,True
113653,How to Add an Unbound Control (Button) to the Form Layout in an XAF View (with a Fully Custom ViewItem),data\raw_md\articles\ui-construction\view-items-and-property-editors\add-a-button-to-a-detail-view-using-custom-view-item.md,how_to,490,9,8,0,178.67164638841828,89.0,2.007546588633913,Custom View Items & Editors,869,True
113143,How to: Enable Database Storage for User-Defined Criteria that Filter a List View,data\raw_md\articles\ui-construction\view-items-and-property-editors\property-editors\use-criteria-property-editors.md,how_to,422,11,9,0,178.4960726936701,101.0,1.7672878484521792,Built-in View Items & Editors,765,True
,Customize Application UI and Behavior,data\raw_md\articles\getting-started\basic-tutorial-blazor\customize-the-application-ui-and-behavior-blazor.md,tutorial,584,8,8,0,176.66409979978437,88.0,2.007546588633913,Custom View Items & Editors,869,True
112818,"Determine Why an Action, Controller or Editor is Inactive",data\raw_md\articles\ui-construction\controllers-and-actions\determine-why-an-action-controller-or-editor-is-inactive.md,general,1477,12,5,5,174.65655321115045,87.0,2.007546588633913,Custom View Items & Editors,869,True
118760,How to: Create and Show a Detail View of the Selected Object in a Popup Window (ASP.NET Core Blazor),data\raw_md\articles\ui-construction\views\ways-to-show-a-view\how-to-create-and-show-a-detail-view-of-the-selected-object-in-a-popup-window.md,how_to,222,11,7,1,172.64900662251654,86.0,2.007546588633913,Custom View Items & Editors,869,True
113471,How to: Display a Non-Persistent Object's Detail View,data\raw_md\articles\business-model-design-orm\non-persistent-objects\how-to-display-a-non-persistent-objects-detail-view-from-the-navigation.md,how_to,436,12,7,0,164.61882026798088,82.0,2.007546588633913,Custom View Items & Editors,869,True
113103,Define the Scope of Controllers and Actions,data\raw_md\articles\ui-construction\controllers-and-actions\define-the-scope-of-controllers-and-actions.md,general,902,10,6,2,160.60372709071305,80.0,2.007546588633913,Custom View Items & Editors,869,True
403452,How To: Create a Custom Blazor Application Template,data\raw_md\articles\ui-construction\templates\in-blazor\custom-blazor-application-template.md,how_to,366,11,6,1,152.5735407361774,76.0,2.007546588633913,Custom View Items & Editors,869,True
113707,Ways to Access an Object Space (the Database Context for CRUD Operations),data\raw_md\articles\data-manipulation-and-business-logic\object-space.md,general,1287,16,2,10,151.98675496688742,86.0,1.7672878484521792,Built-in View Items & Editors,765,True
113287,How to: Customize the Export Action Behavior,data\raw_md\articles\shape-export-print-data\printing-exporting-in-list-view\how-to-customize-the-export-action-behavior.md,how_to,900,10,6,3,150.21946711843523,85.0,1.7672878484521792,Built-in View Items & Editors,765,True
112681,How to: Implement Cascading Filtering for Lookup List Views,data\raw_md\articles\filtering\in-list-view\how-to-implement-cascading-filtering-for-lookup-list-views.md,how_to,1049,9,6,1,148.5584475589096,74.0,2.007546588633913,Custom View Items & Editors,869,True
113452,Implement a Custom Security System User Based on an Existing Business Class,data\raw_md\articles\data-security-and-safety\security-system\security-object-model\implement-custom-security-objects\implement-a-custom-security-system-user-based-on-an-existing-business-class.md,general,681,9,6,1,148.5584475589096,74.0,2.007546588633913,Custom View Items & Editors,869,True
402956,Localize an XAF Application (.NET),data\raw_md\articles\localization\localize-an-xaf-application.md,general,1245,13,7,0,146.68489142153086,83.0,1.7672878484521792,Built-in View Items & Editors,765,True
404256,Extend the Data Model,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\define-data-model-and-set-initial-data\define-data-model-and-set-initial-data-with-ef-core\extend-the-data-model.md,tutorial,184,9,6,0,138.52071461574002,69.0,2.007546588633913,Custom View Items & Editors,869,True
404559,How to: Add a Grid Column with an Action (ASP.NET Core Blazor),data\raw_md\articles\ui-construction\controllers-and-actions\actions\how-to-add-a-grid-column-with-an-action.md,how_to,281,9,6,0,138.52071461574002,69.0,2.007546588633913,Custom View Items & Editors,869,True
112805,Dialog Controller,data\raw_md\articles\ui-construction\controllers-and-actions\dialog-controller.md,general,849,9,5,2,138.52071461574002,69.0,2.007546588633913,Custom View Items & Editors,869,True
404204,Use the Security System,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\enable-additional-modules\use-the-security-system.md,tutorial,576,8,6,0,136.5131680271061,68.0,2.007546588633913,Custom View Items & Editors,869,True
403258,How to: Use a Custom Component to Implement List Editor (Blazor),data\raw_md\articles\ui-construction\list-editors\how-to-use-a-custom-component-to-implement-list-editor-blazor.md,how_to,979,8,6,0,136.5131680271061,68.0,2.007546588633913,Custom View Items & Editors,869,True
114159,How to: Show a Custom Data-Bound Control in an XAF View (WinForms),data\raw_md\articles\ui-construction\view-items-and-property-editors\how-to-show-a-custom-data-bound-control-in-an-xaf-view\how-to-show-a-custom-data-bound-control-in-an-xaf-view-winforms.md,how_to,441,11,5,1,132.49807484983828,66.0,2.007546588633913,Custom View Items & Editors,869,True
,Access and Customize Rich Text Editor Controls,data\raw_md\articles\document-management\office-module\access-rich-text-editor-controls.md,general,492,6,6,0,132.49807484983828,66.0,2.007546588633913,Custom View Items & Editors,869,True
112836,TreeList Editors Module Overview,data\raw_md\articles\app-shell-and-base-infrastructure\tree-list-editors\tree-list-editors-module-overview.md,conceptual,1231,10,2,7,130.49052826120436,65.0,2.007546588633913,Custom View Items & Editors,869,True
113189,List Editors,data\raw_md\articles\ui-construction\list-editors.md,general,605,8,6,1,129.01201293700908,73.0,1.7672878484521792,Built-in View Items & Editors,765,True
120092,Ways to Access UI Elements and Their Controls,data\raw_md\articles\ui-construction\ways-to-access-ui-elements-and-their-controls\ways-to-access-ui-elements-and-their-controls.md,general,808,9,3,5,128.48298167257045,64.0,2.007546588633913,Custom View Items & Editors,869,True
113302,Chart Module,data\raw_md\articles\analytics\chart-module.md,general,806,10,8,2,127.98398275065455,100.0,1.2798398275065455,Grid List Editors,554,True
404125,Add Custom Nodes and Properties to the Application Model in Code,data\raw_md\articles\ui-construction\application-model-ui-settings-storage\modify-application-model\add-nodes-and-node-properties-to-app-model.md,general,1428,13,9,2,126.60942553519175,113.0,1.1204373941167411,Custom logic within View or Controller,485,True
404264,Customize Standard Authentication Behavior and Supply Additional Logon Parameters (.NET Applications),data\raw_md\articles\data-security-and-safety\security-system\authentication\customize-standard-authentication-behavior-and-supply-additional-logon-parameters\customize-authentication-behavior-net.md,general,590,7,4,3,124.46788849530262,62.0,2.007546588633913,Custom View Items & Editors,869,True
112803,Ways to Show a View,data\raw_md\articles\ui-construction\views\ways-to-show-a-view\ways-to-show-a-view.md,general,859,11,4,2,122.4603419066687,61.0,2.007546588633913,Custom View Items & Editors,869,True
404767,Underlying Controls and Components Behind UI Elements (ASP.NET Core Blazor),data\raw_md\articles\ui-construction\views\underlying-controls-and-components-behind-ui-elements-asp-net-core-blazor.md,general,560,7,5,2,118.40828584629601,67.0,1.7672878484521792,Built-in View Items & Editors,765,True
403068,ASP.NET Core Blazor Application Appearance,data\raw_md\articles\app-shell-and-base-infrastructure\blazor-application-appearance.md,general,1708,8,5,0,116.43770214076697,58.0,2.007546588633913,Custom View Items & Editors,869,True
402153,Access the Settings of a Property Editor in a Detail View,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\customize-data-display-and-view-layout\access-editor-settings.md,tutorial,176,7,3,4,114.43015555213306,57.0,2.007546588633913,Custom View Items & Editors,869,True
402157,Add a Simple Action,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\add-actions-menu-commands\add-a-simple-action.md,tutorial,312,7,5,0,114.43015555213306,57.0,2.007546588633913,Custom View Items & Editors,869,True
112816,How to Add an Unbound Control (Button) to the Form Layout in an XAF View (with a Built-in ActionContainerViewItem),data\raw_md\articles\ui-construction\view-items-and-property-editors\include-an-action-to-a-detail-view-layout.md,how_to,475,7,4,2,114.43015555213306,57.0,2.007546588633913,Custom View Items & Editors,869,True
113652,How to Add an Unbound Control (Button) to the Form Layout in an XAF View (with a Built-in ControlViewItem),data\raw_md\articles\ui-construction\view-items-and-property-editors\create-a-custom-control-detail-item.md,how_to,585,7,5,0,114.43015555213306,57.0,2.007546588633913,Custom View Items & Editors,869,True
113374,How to: Customize the Conditional Appearance Module Behavior,data\raw_md\articles\conditional-appearance\how-to-customize-the-conditional-appearance-module-behavior.md,how_to,767,9,4,3,113.10642230093947,64.0,1.7672878484521792,Built-in View Items & Editors,765,True
404714,How to: Customize Status and Label Properties,data\raw_md\articles\event-planning-and-notifications\how-to-customize-status-and-label-properties.md,how_to,259,6,4,2,112.42260896349914,56.0,2.007546588633913,Custom View Items & Editors,869,True
113532,Numeric Properties,data\raw_md\articles\business-model-design-orm\data-types-supported-by-built-in-editors\numeric-properties.md,general,772,6,5,0,112.42260896349914,56.0,2.007546588633913,Custom View Items & Editors,869,True
402984,Configure a One-to-Many Relationship,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\define-data-model-and-set-initial-data\define-data-model-and-set-initial-data-with-ef-core\set-a-one-to-many-relationship-ef-core.md,tutorial,558,6,5,0,112.42260896349914,56.0,2.007546588633913,Custom View Items & Editors,869,True
113249,List View Edit Modes,data\raw_md\articles\ui-construction\views\list-view-edit-modes.md,general,880,6,5,0,112.42260896349914,56.0,2.007546588633913,Custom View Items & Editors,869,True
404698,How to: Show a Custom Data-Bound Control in an XAF View (Blazor) - External Data,data\raw_md\articles\ui-construction\view-items-and-property-editors\how-to-show-a-custom-data-bound-control-in-an-xaf-view\how-to-show-a-custom-data-bound-control-in-an-xaf-blazor-basic.md,how_to,341,6,5,0,112.42260896349914,56.0,2.007546588633913,Custom View Items & Editors,869,True
404014,How to: Adjust the Size and Style of Pop-up Dialogs (Blazor),data\raw_md\articles\ui-construction\templates\in-blazor\change-popup-window-dimensions.md,how_to,125,10,9,0,112.04373941167411,100.0,1.1204373941167411,Custom logic within View or Controller,485,True
113183,How to: Customize Action Controls,data\raw_md\articles\ui-construction\controllers-and-actions\actions\how-to-customize-action-controls.md,how_to,320,8,5,1,111.33913445248729,63.0,1.7672878484521792,Built-in View Items & Editors,765,True
118240,Ways to Show a Confirmation Dialog,data\raw_md\articles\app-shell-and-base-infrastructure\dialogs-and-notifications\ways-to-show-a-confirmation-dialog.md,general,359,5,5,0,110.41506237486523,55.0,2.007546588633913,Custom View Items & Editors,869,True
118549,Text Notifications,data\raw_md\articles\app-shell-and-base-infrastructure\dialogs-and-notifications\text-notifications.md,general,298,5,5,0,110.41506237486523,55.0,2.007546588633913,Custom View Items & Editors,869,True
113594,Data Filtering in Reports,data\raw_md\articles\filtering\in-reports\data-filtering-in-reports.md,general,369,5,5,0,110.41506237486523,55.0,2.007546588633913,Custom View Items & Editors,869,True
403622,Refresh Objects and Rollback Changes,data\raw_md\articles\data-manipulation-and-business-logic\create-read-update-and-delete-data\refresh-objects-and-rollback-changes.md,general,177,5,5,0,110.41506237486523,55.0,2.007546588633913,Custom View Items & Editors,869,True
403869,Audit Changes in a Manually Created ObjectSpace,data\raw_md\articles\data-security-and-safety\audit-trail\audit-trail-xpo\audit-changes-in-manually-created-object-space.md,general,83,5,5,0,110.41506237486523,55.0,2.007546588633913,Custom View Items & Editors,869,True
403531,Open a Detail View When the Grid Row is Clicked in the Dashboard (Blazor),data\raw_md\articles\analytics\dashboards\open-a-detail-view-when-the-grid-row-is-clicked-in-the-dashboard-blazor.md,general,390,5,5,0,110.41506237486523,55.0,2.007546588633913,Custom View Items & Editors,869,True
404700,How to: Show a Custom Data-Bound Control in an XAF View (Blazor) - Current Object Data,data\raw_md\articles\ui-construction\view-items-and-property-editors\how-to-show-a-custom-data-bound-control-in-an-xaf-view\how-to-show-a-custom-data-bound-control-in-an-xaf-blazor-advanced.md,how_to,259,5,5,0,110.41506237486523,55.0,2.007546588633913,Custom View Items & Editors,869,True
112676,Customize Controllers and Actions,data\raw_md\articles\ui-construction\controllers-and-actions\customize-controllers-and-actions.md,general,926,9,4,1,108.40751578623131,54.0,2.007546588633913,Custom View Items & Editors,869,True
113472,Add a Security Operation that Can be Permitted or Denied for a Specific Type,data\raw_md\articles\data-security-and-safety\security-system\security-object-model\implement-custom-security-objects\implement-a-custom-security-operation-that-can-be-permitted-at-the-type-level.md,general,682,7,4,1,104.39242260896349,52.0,2.007546588633913,Custom View Items & Editors,869,True
112659,How to: Implement a Custom List Editor (WinForms),data\raw_md\articles\ui-construction\list-editors\how-to-implement-a-custom-list-editor-winforms.md,how_to,620,7,3,3,104.39242260896349,52.0,2.007546588633913,Custom View Items & Editors,869,True
402158,Add an Action that Displays a Pop-Up Window,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\add-actions-menu-commands\add-an-action-that-displays-a-pop-up-window.md,tutorial,310,7,4,1,104.39242260896349,52.0,2.007546588633913,Custom View Items & Editors,869,True
112781,File Attachments (Store Custom Files),data\raw_md\articles\document-management\file-attachments-module.md,general,744,9,2,6,104.26998305867858,59.0,1.7672878484521792,Built-in View Items & Editors,765,True
113603,How to: Use the Custom Report Preview Form,data\raw_md\articles\shape-export-print-data\reports\task-based-help\how-to-use-the-custom-report-preview-form.md,how_to,109,12,8,0,103.08024025874019,92.0,1.1204373941167411,Custom logic within View or Controller,485,True
113384,"Implement Custom Security Objects (Users, Roles, Operation Permissions)",data\raw_md\articles\data-security-and-safety\security-system\security-object-model\implement-custom-security-objects\implement-custom-security-objects-users-roles-operation-permissions.md,general,509,6,4,1,102.38487602032957,51.0,2.007546588633913,Custom View Items & Editors,869,True
112813,Resources in a Schedule,data\raw_md\articles\event-planning-and-notifications\scheduler\resources-in-a-schedule.md,general,845,5,4,1,100.37732943169566,50.0,2.007546588633913,Custom View Items & Editors,869,True
403870,Manage Button Visibility in a Blazor Lookup Property Editor,data\raw_md\articles\ui-construction\view-items-and-property-editors\property-editors\manage-the-visibility-of-buttons-inside-the-blazor-lookup-property-editor.md,general,211,5,4,1,100.37732943169566,50.0,2.007546588633913,Custom View Items & Editors,869,True
402981,Implement a Data Model: Basics,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\define-data-model-and-set-initial-data\define-data-model-and-set-initial-data-with-ef-core\implement-a-data-model-basics.md,tutorial,502,5,4,1,100.37732943169566,50.0,2.007546588633913,Custom View Items & Editors,869,True
114008,Hide the Protected Content Columns in a List View and Property Editors in a Detail View,data\raw_md\articles\data-security-and-safety\security-system\security-tiers\2-tier-security-integrated-mode-and-ui-level\hide-the-protected-content-columns-in-a-list-view-and-property-editors-in-a-detail-view.md,general,124,5,4,1,100.37732943169566,50.0,2.007546588633913,Custom View Items & Editors,869,True
403115,Miscellaneous Customizations of the Audit Trail System (EF Core),data\raw_md\articles\data-security-and-safety\audit-trail\audit-trail-ef-core\customize-the-audit-trail-system-ef-core.md,general,424,5,4,1,100.37732943169566,50.0,2.007546588633913,Custom View Items & Editors,869,True
112796,How to: Convert Application Model Differences Between Versions Due to Structural Node Changes,data\raw_md\articles\ui-construction\application-model-ui-settings-storage\application-model-storages\handle-application-model-upgrades.md,how_to,546,9,9,0,99.0,99.0,1.0,,0,True
112916,How to: Implement a Singleton Business Object and Show its Detail View,data\raw_md\articles\ui-construction\views\ways-to-show-a-view\how-to-implement-a-singleton-business-object-and-show-its-detail-view.md,how_to,355,9,4,0,98.36978284306174,49.0,2.007546588633913,Custom View Items & Editors,869,True
404597,Supply Predefined Values for the String Property Editor Dynamically (ASP.NET Core Blazor),data\raw_md\articles\ui-construction\view-items-and-property-editors\property-editors\supply-predefined-values-for-the-string-property-editor-dynamically\supply-predefined-values-blazor.md,general,263,5,5,0,97.20083166486985,55.0,1.7672878484521792,Built-in View Items & Editors,765,True
113563,Display an Integer Property as an Enumeration,data\raw_md\articles\ui-construction\view-items-and-property-editors\property-editors\display-an-integer-property-as-an-enumeration.md,general,227,5,5,0,97.20083166486985,55.0,1.7672878484521792,Built-in View Items & Editors,765,True
405488,Use PDF Documents in Business Objects,data\raw_md\articles\document-management\office-module\use-pdf-documents-in-business-objects.md,general,193,5,5,0,97.20083166486985,55.0,1.7672878484521792,Built-in View Items & Editors,765,True
,Use Rich Text Documents in Business Objects,data\raw_md\articles\document-management\office-module\use-rich-text-documents-in-business-objects.md,general,204,5,5,0,97.20083166486985,55.0,1.7672878484521792,Built-in View Items & Editors,765,True
403189,How to: Display a List View With Data From a Stored Procedure With a Parameter,data\raw_md\articles\business-model-design-orm\non-persistent-objects\how-to-display-a-list-view-with-data-from-a-stored-procedure-with-a-parameter.md,how_to,536,10,6,1,95.98798706299091,75.0,1.2798398275065455,Grid List Editors,554,True
402154,How to: Access the Grid Component in a List View,data\raw_md\articles\ui-construction\list-editors\how-to-access-list-editor-control.md,how_to,209,9,6,1,94.70814723548436,74.0,1.2798398275065455,Grid List Editors,554,True
113167,How to: Display a List of Non-Persistent Objects with an Intermediate Container Class and Its Detail View,data\raw_md\articles\business-model-design-orm\non-persistent-objects\how-to-display-a-list-of-non-persistent-objects-in-a-popup-dialog.md,how_to,417,7,4,0,94.35468966579393,47.0,2.007546588633913,Custom View Items & Editors,869,True
403114,Audit Trail Module (XPO),data\raw_md\articles\data-security-and-safety\audit-trail\audit-trail-module-xpo.md,general,530,7,4,0,94.35468966579393,47.0,2.007546588633913,Custom View Items & Editors,869,True
113528,String Properties,data\raw_md\articles\business-model-design-orm\data-types-supported-by-built-in-editors\string-properties.md,general,699,7,3,2,94.35468966579393,47.0,2.007546588633913,Custom View Items & Editors,869,True
402159,Add an Action with Option Selection,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\add-actions-menu-commands\add-an-action-with-option-selection.md,tutorial,369,8,7,1,92.99630371168952,83.0,1.1204373941167411,Custom logic within View or Controller,485,True
401909,Validate Password Complexity,data\raw_md\articles\validation\validate-password-complexity.md,general,462,6,3,2,92.34714307716001,46.0,2.007546588633913,Custom View Items & Editors,869,True
112825,How to: Set Images and Captions for Enumeration Values,data\raw_md\articles\app-shell-and-base-infrastructure\icons\how-to-set-images-and-captions-for-enumeration-values.md,how_to,221,7,4,1,91.89896811951331,52.0,1.7672878484521792,Built-in View Items & Editors,765,True
404195,Create a Calculated Property,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\define-data-model-and-set-initial-data\define-data-model-and-set-initial-data-with-ef-core\create-a-calculated-property-ef-core.md,tutorial,123,5,4,0,90.3395964885261,45.0,2.007546588633913,Custom View Items & Editors,869,True
118348,Open a Detail View When the Grid Row is Clicked in the Dashboard (WinForms),data\raw_md\articles\analytics\dashboards\open-a-detail-view-when-the-grid-row-is-clicked-in-the-dashboard-winforms-web-forms.md,general,226,5,4,0,90.3395964885261,45.0,2.007546588633913,Custom View Items & Editors,869,True
403168,How to: Display a Detail View With Data From a Stored Procedure From the Navigation,data\raw_md\articles\business-model-design-orm\non-persistent-objects\how-to-display-a-detail-view-with-data-from-a-stored-procedure-from-the-navigation.md,how_to,377,5,4,0,90.3395964885261,45.0,2.007546588633913,Custom View Items & Editors,869,True
113568,Collection Properties,data\raw_md\articles\business-model-design-orm\data-types-supported-by-built-in-editors\collection-properties.md,general,550,5,3,2,90.3395964885261,45.0,2.007546588633913,Custom View Items & Editors,869,True
403616,Create a New Object,data\raw_md\articles\data-manipulation-and-business-logic\create-read-update-and-delete-data\create-a-new-object.md,general,186,5,3,2,90.3395964885261,45.0,2.007546588633913,Custom View Items & Editors,869,True
112920,Create a New Object using the Navigation Control,data\raw_md\articles\app-shell-and-base-infrastructure\navigation\create-a-new-object-using-the-navigation-control.md,general,378,5,3,2,90.3395964885261,45.0,2.007546588633913,Custom View Items & Editors,869,True
112820,How to: Replace a List View's Default Action,data\raw_md\articles\ui-construction\controllers-and-actions\actions\how-to-replace-a-list-views-default-action.md,how_to,445,5,3,2,90.3395964885261,45.0,2.007546588633913,Custom View Items & Editors,869,True
405489,Access and Customize PDF Viewer Controls,data\raw_md\articles\document-management\office-module\access-and-customize-pdf-viewer-controls.md,general,212,5,4,0,90.3395964885261,45.0,2.007546588633913,Custom View Items & Editors,869,True
404428,Access Form Layout Control in XAF DetailView and DashboardView,data\raw_md\articles\ui-construction\views\layout\access-layout-control.md,general,439,5,4,0,90.3395964885261,45.0,2.007546588633913,Custom View Items & Editors,869,True
402260,How to: Access the Report Preview Control (ASP.NET Core Blazor),data\raw_md\articles\shape-export-print-data\reports\task-based-help\how-to-access-the-report-preview-control-blazor.md,how_to,92,5,4,0,90.3395964885261,45.0,2.007546588633913,Custom View Items & Editors,869,True
402188,Customize a Built-in Property Editor (Blazor),data\raw_md\articles\ui-construction\view-items-and-property-editors\property-editors\customize-a-built-in-property-editor-blazor.md,general,190,5,3,2,90.3395964885261,45.0,2.007546588633913,Custom View Items & Editors,869,True
113325,Implement a Custom Base Persistent Class,data\raw_md\articles\business-model-design-orm\business-model-design-with-xpo\implement-a-custom-base-persistent-class.md,general,464,6,4,1,90.13168027106114,51.0,1.7672878484521792,Built-in View Items & Editors,765,True
405523,Create and Register a Custom XAF Module,data\raw_md\articles\app-shell-and-base-infrastructure\application-solution-components\modules\create-and-register-custom-xaf-module.md,general,372,5,4,1,88.36439242260896,50.0,1.7672878484521792,Built-in View Items & Editors,765,True
403100,Display and Edit Simple Type Values in a Lookup Property Editor,data\raw_md\articles\ui-construction\view-items-and-property-editors\property-editors\display-and-edit-simple-type-values-in-a-lookup-property-editor.md,general,450,5,4,1,88.36439242260896,50.0,1.7672878484521792,Built-in View Items & Editors,765,True
404760,How to: Download a File in XAF Blazor Applications,data\raw_md\articles\document-management\file-attachments-module\how-to-download-a-file-in-xaf-blazor.md,how_to,663,8,7,0,87.3941167411058,78.0,1.1204373941167411,Custom logic within View or Controller,485,True
112924,How to: Filter a Link Dialog's List View,data\raw_md\articles\filtering\in-list-view\how-to-filter-a-link-dialogs-list-view.md,how_to,283,8,1,5,86.32450331125827,43.0,2.007546588633913,Custom View Items & Editors,869,True
,Reuse Implemented Functionality,data\raw_md\articles\getting-started\basic-tutorial-blazor\reuse-implemented-functionality-blazor.md,tutorial,320,8,2,3,86.32450331125827,43.0,2.007546588633913,Custom View Items & Editors,869,True
113576,Miscellaneous Property Types,data\raw_md\articles\business-model-design-orm\data-types-supported-by-built-in-editors\miscellaneous-property-types.md,general,923,8,0,8,84.8298167257046,48.0,1.7672878484521792,Built-in View Items & Editors,765,False
116106,How to: Show Persistent Objects in a Non-Persistent Object's View,data\raw_md\articles\business-model-design-orm\non-persistent-objects\how-to-show-persistent-objects-in-a-non-persistent-objects-view.md,how_to,416,7,2,3,84.31695672262435,42.0,2.007546588633913,Custom View Items & Editors,869,True
112812,Scheduler Module Overview,data\raw_md\articles\event-planning-and-notifications\scheduler\scheduler-module-overview.md,conceptual,727,7,2,3,84.31695672262435,42.0,2.007546588633913,Custom View Items & Editors,869,True
112621,Controllers (UI Logic & Interaction),data\raw_md\articles\ui-construction\controllers-and-actions\controllers.md,general,1203,7,3,1,84.31695672262435,42.0,2.007546588633913,Custom View Items & Editors,869,True
403104,Audit Trail Module (EF Core),data\raw_md\articles\data-security-and-safety\audit-trail\audit-trail-module-ef-core.md,general,452,6,3,1,82.30941013399044,41.0,2.007546588633913,Custom View Items & Editors,869,True
113117,User Authentication using a Logon Window in Windows Forms Applications,data\raw_md\articles\app-shell-and-base-infrastructure\application-life-cycle\windows-forms-application-life-cycle\user-authentication-using-a-logon-window-in-windows-forms-applications.md,general,2104,11,0,6,82.30941013399044,41.0,2.007546588633913,Custom View Items & Editors,869,False
113696,How to: Show Notifications to a Specific User,data\raw_md\articles\event-planning-and-notifications\how-to-show-notifications-to-a-specific-user.md,how_to,167,14,6,1,81.94440166332974,79.0,1.0372709071307562,Built-in Permissions Setup/Troubleshooting,449,True
403533,Change View UI and Bypass Application Model Updates,data\raw_md\articles\ui-construction\application-model-ui-settings-storage\customize-application-model-in-code\change-ui-bypass-model-updates.md,general,169,5,2,3,80.30186354535653,40.0,2.007546588633913,Custom View Items & Editors,869,True
112701,Data Annotation Attributes,data\raw_md\articles\business-model-design-orm\data-annotations-in-data-model.md,general,1253,10,0,6,80.30186354535653,40.0,2.007546588633913,Custom View Items & Editors,869,False
113324,How to: Access Objects Selected in the Current View,data\raw_md\articles\ui-construction\ways-to-access-ui-elements-and-their-controls\how-to-access-objects-selected-in-the-current-view.md,how_to,515,5,3,1,80.30186354535653,40.0,2.007546588633913,Custom View Items & Editors,869,True
117454,Access the Dashboard Control,data\raw_md\articles\analytics\dashboards\access-the-dashboard-control.md,general,206,5,3,1,80.30186354535653,40.0,2.007546588633913,Custom View Items & Editors,869,True
402261,How to: Access the Report Designer Control (Blazor),data\raw_md\articles\shape-export-print-data\reports\task-based-help\how-to-access-the-report-designer-control-blazor.md,how_to,107,5,3,1,80.30186354535653,40.0,2.007546588633913,Custom View Items & Editors,869,True
402979,Implement Dependent Reference Properties,data\raw_md\articles\getting-started\in-depth-tutorial-blazor\define-data-model-and-set-initial-data\define-data-model-and-set-initial-data-with-ef-core\implement-dependent-reference-properties-ef-core.md,tutorial,330,5,3,1,80.30186354535653,40.0,2.007546588633913,Custom View Items & Editors,869,True
112679,Implement a Property Editor Based on a Custom Control (WinForms),data\raw_md\articles\ui-construction\view-items-and-property-editors\property-editors\implement-a-property-editor-based-on-a-custom-control-winforms.md,general,368,5,2,3,80.30186354535653,40.0,2.007546588633913,Custom View Items & Editors,869,True
113221,Disable and Hide Property Editors Based on a Business Rule,data\raw_md\articles\ui-construction\view-items-and-property-editors\property-editors\disable-and-hide-property-editors-based-on-a-business-rule.md,general,232,5,2,3,80.30186354535653,40.0,2.007546588633913,Custom View Items & Editors,869,True
113104,Customize a Built-in Property Editor (WinForms),data\raw_md\articles\ui-construction\view-items-and-property-editors\property-editors\customize-a-built-in-property-editor-winforms.md,general,245,5,2,3,80.30186354535653,40.0,2.007546588633913,Custom View Items & Editors,869,True
113052,Ways to Build Criteria,data\raw_md\articles\filtering\in-list-view\ways-to-build-criteria.md,general,403,5,3,2,79.52795318034806,45.0,1.7672878484521792,Built-in View Items & Editors,765,True
113316,Application Model: Built-in Node Generators,data\raw_md\articles\ui-construction\application-model-ui-settings-storage\how-application-model-works\built-in-nodes-generators.md,general,957,10,0,7,79.52795318034806,45.0,1.7672878484521792,Built-in View Items & Editors,765,False
113480,Custom Function Criteria Operators,data\raw_md\articles\filtering\in-list-view\custom-function-criteria-operators.md,general,897,6,5,1,78.07022947789928,61.0,1.2798398275065455,Grid List Editors,554,True
112919,How to: Filter Large List Views With Auto Filter Row,data\raw_md\articles\filtering\in-list-view\how-to-filter-large-list-views-using-the-auto-filter-row.md,how_to,267,11,5,0,78.07022947789928,61.0,1.2798398275065455,Grid List Editors,554,True
,v25.2 Release Notes,data\raw_md\articles\what-is-new\latest-release-notes.md,general,716,9,1,5,77.7606653318959,44.0,1.7672878484521792,Built-in View Items & Editors,765,True
