api_id,api_name,namespace,api_type,num_sections,related_concepts
DevExpress.ExpressApp.Templates.ISupportStoreSettings.SetSettings,SetSettings,DevExpress.ExpressApp.Templates.ISupportStoreSettings,method,1,"['Property Editors', 'WinForms', 'Application Model']"
DevExpress.ExpressApp.Templates.ISupportStoreSettings.SettingsReloaded,SettingsReloaded,DevExpress.ExpressApp.Templates.ISupportStoreSettings,method,1,['Application Model']
DevExpress.ExpressApp.Templates.IWindowTemplate._membersaltText,_membersaltText,DevExpress.ExpressApp.Templates.IWindowTemplate,class,1,[]
DevExpress.ExpressApp.Templates.IWindowTemplate,IWindowTemplate,DevExpress.ExpressApp.Templates,interface,2,['Actions']
DevExpress.ExpressApp.Templates.IWindowTemplate.SetCaption,SetCaption,DevExpress.ExpressApp.Templates.IWindowTemplate,method,1,[]
DevExpress.ExpressApp.Templates.IWindowTemplate.SetStatus,SetStatus,DevExpress.ExpressApp.Templates.IWindowTemplate,method,1,[]
DevExpress.ExpressApp.SystemModule.AboutInfo,AboutInfo,DevExpress.ExpressApp.SystemModule,class,3,"['WinForms', 'Views', 'Actions', 'Detail View']"
DevExpress.ExpressApp.SystemModule.AboutInfo._membersaltText,_membersaltText,DevExpress.ExpressApp.SystemModule.AboutInfo,class,1,"['WinForms', 'Views', 'Actions', 'Detail View']"
DevExpress.ExpressApp.SystemModule.AboutInfo.AboutInfoString,AboutInfoString,DevExpress.ExpressApp.SystemModule.AboutInfo,property,2,"['XAF Application', 'WinForms', 'Application Model']"
DevExpress.ExpressApp.SystemModule.AboutInfo.Company,Company,DevExpress.ExpressApp.SystemModule.AboutInfo,property,1,[]
DevExpress.ExpressApp.SystemModule.AboutInfo.Copyright,Copyright,DevExpress.ExpressApp.SystemModule.AboutInfo,property,1,[]
DevExpress.ExpressApp.SystemModule.AboutInfo.Description,Description,DevExpress.ExpressApp.SystemModule.AboutInfo,property,1,[]
DevExpress.ExpressApp.SystemModule.AboutInfo.GetAboutInfoString,GetAboutInfoString,DevExpress.ExpressApp.SystemModule.AboutInfo,method,1,['XAF Application']
DevExpress.ExpressApp.SystemModule.AboutInfo.Init,Init,DevExpress.ExpressApp.SystemModule.AboutInfo,class,3,"['XAF Application', 'Application Model', 'Controllers']"
DevExpress.ExpressApp.SystemModule.AboutInfo.Instance,Instance,DevExpress.ExpressApp.SystemModule.AboutInfo,property,1,[]
DevExpress.ExpressApp.SystemModule.AboutInfo.LogoImageName,LogoImageName,DevExpress.ExpressApp.SystemModule.AboutInfo,property,1,"['Views', 'Detail View']"
DevExpress.ExpressApp.SystemModule.AboutInfo.ProductName,ProductName,DevExpress.ExpressApp.SystemModule.AboutInfo,property,1,[]
DevExpress.ExpressApp.SystemModule.AboutInfo.Version,Version,DevExpress.ExpressApp.SystemModule.AboutInfo,property,1,[]
DevExpress.ExpressApp.SystemModule.ActionControlsSiteController._membersaltText,_membersaltText,DevExpress.ExpressApp.SystemModule.ActionControlsSiteController,class,1,"['WinForms', 'Application Model', 'Actions', 'Controllers']"
DevExpress.ExpressApp.SystemModule.ActionControlsSiteController,ActionControlsSiteController,DevExpress.ExpressApp.SystemModule,property,1,"['WinForms', 'Application Model', 'Actions', 'Controllers']"
DevExpress.ExpressApp.SystemModule.ActionControlsSiteController.AddActionControl,AddActionControl,DevExpress.ExpressApp.SystemModule.ActionControlsSiteController,method,1,['Actions']
DevExpress.ExpressApp.Templates.ActionControls.IActionControlContainer,IActionControlContainer,DevExpress.ExpressApp.Templates.ActionControls,interface,2,['Actions']
DevExpress.ExpressApp.SystemModule.ActionControlsSiteController.CustomAddActionControlToContainer,CustomAddActionControlToContainer,DevExpress.ExpressApp.SystemModule.ActionControlsSiteController,property,1,"['WinForms', 'Actions']"
DevExpress.ExpressApp.SystemModule.ActionControlsSiteController.CustomBindActionControlToAction,CustomBindActionControlToAction,DevExpress.ExpressApp.SystemModule.ActionControlsSiteController,property,1,"['WinForms', 'Actions']"
DevExpress.ExpressApp.SystemModule.ActionControlsSiteController.CustomizeActionControl,CustomizeActionControl,DevExpress.ExpressApp.SystemModule.ActionControlsSiteController,property,1,['Actions']
DevExpress.XtraBars,XtraBars,DevExpress,class,3,"['Views', 'Window Controller', 'Actions', 'Simple Action', 'Controllers']"
DevExpress.ExpressApp.SystemModule.ActionControlsSiteController.CustomizeContainerActions,CustomizeContainerActions,DevExpress.ExpressApp.SystemModule.ActionControlsSiteController,property,1,"['WinForms', 'Application Model', 'Actions']"
DevExpress.ExpressApp.Win.Templates.Bars.ActionControls,ActionControls,DevExpress.ExpressApp.Win.Templates.Bars,class,2,"['Actions', 'Controllers']"
DevExpress.ExpressApp.SystemModule.CreateCustomDetailViewEventArgs,CreateCustomDetailViewEventArgs,DevExpress.ExpressApp.SystemModule,delegate,1,['Object Space']
DevExpress.ExpressApp.SystemModule.CustomBuildCriteriaEventArgs,CustomBuildCriteriaEventArgs,DevExpress.ExpressApp.SystemModule,delegate,2,"['List View', 'Actions', 'Views']"
DevExpress.ExpressApp.SystemModule.CustomBuildCriteriaEventArgs.Criteria,Criteria,DevExpress.ExpressApp.SystemModule.CustomBuildCriteriaEventArgs,property,1,"['List View', 'Actions', 'Views', 'Criteria']"
DevExpress.ExpressApp.SystemModule.CustomBuildCriteriaEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.SystemModule.CustomBuildCriteriaEventArgs,class,1,"['List View', 'Actions', 'Views']"
DevExpress.ExpressApp.SystemModule.CustomBuildCriteriaEventArgs.SearchText,SearchText,DevExpress.ExpressApp.SystemModule.CustomBuildCriteriaEventArgs,property,1,"['List View', 'Actions', 'Views']"
DevExpress.ExpressApp.SystemModule.CustomExportEventArgs,CustomExportEventArgs,DevExpress.ExpressApp.SystemModule,delegate,2,['Actions']
DevExpress.XtraPrinting.ExportOptionsBase,ExportOptionsBase,DevExpress.XtraPrinting,class,3,[]
DevExpress.ExpressApp.SystemModule.CustomExportEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.SystemModule.CustomExportEventArgs,class,1,['Actions']
DevExpress.ExpressApp.SystemModule.CustomExportEventArgs.ExportOptions,ExportOptions,DevExpress.ExpressApp.SystemModule.CustomExportEventArgs,property,1,[]
DevExpress.ExpressApp.SystemModule.CustomExportEventArgs.ExportTarget,ExportTarget,DevExpress.ExpressApp.SystemModule.CustomExportEventArgs,property,1,[]
DevExpress.ExpressApp.SystemModule.CustomExportEventArgs.Printable,Printable,DevExpress.ExpressApp.SystemModule.CustomExportEventArgs,property,1,"['Property Editors', 'WinForms', 'List Editors']"
DevExpress.ExpressApp.SystemModule.CustomGetDefaultFileNameEventArgs,CustomGetDefaultFileNameEventArgs,DevExpress.ExpressApp.SystemModule,delegate,2,[]
DevExpress.ExpressApp.SystemModule.CustomGetDefaultFileNameEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.SystemModule.CustomGetDefaultFileNameEventArgs,class,1,[]
DevExpress.ExpressApp.SystemModule.CustomGetDefaultFileNameEventArgs.FileName,FileName,DevExpress.ExpressApp.SystemModule.CustomGetDefaultFileNameEventArgs,property,1,[]
DevExpress.ExpressApp.SystemModule.CustomGetFiltersEventArgs,CustomGetFiltersEventArgs,DevExpress.ExpressApp.SystemModule,delegate,2,"['Application Model', 'Actions', 'Views', 'List View']"
DevExpress.ExpressApp.SystemModule.IModelListViewFilters,IModelListViewFilters,DevExpress.ExpressApp.SystemModule,interface,4,"['Application Model', 'Actions', 'Views', 'List View']"
DevExpress.ExpressApp.SystemModule.CustomGetFiltersEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.SystemModule.CustomGetFiltersEventArgs,class,1,"['Application Model', 'Actions', 'Views', 'List View']"
DevExpress.ExpressApp.SystemModule.CustomGetFiltersEventArgs.Filters,Filters,DevExpress.ExpressApp.SystemModule.CustomGetFiltersEventArgs,property,1,"['Application Model', 'Actions', 'Views', 'List View']"
DevExpress.ExpressApp.SystemModule.FilterController.CustomGetFilters,CustomGetFilters,DevExpress.ExpressApp.SystemModule.FilterController,class,2,"['Application Model', 'Actions', 'Views', 'List View']"
DevExpress.ExpressApp.SystemModule.FilterController.SetFilterAction,SetFilterAction,DevExpress.ExpressApp.SystemModule.FilterController,method,3,"['Application Model', 'Views', 'Property Editors', 'Actions', 'WinForms', 'List View']"
DevExpress.ExpressApp.SystemModule.CustomGetFullTextSearchPropertiesEventArgs,CustomGetFullTextSearchPropertiesEventArgs,DevExpress.ExpressApp.SystemModule,delegate,2,['Actions']
DevExpress.ExpressApp.SystemModule.CustomGetFullTextSearchPropertiesEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.SystemModule.CustomGetFullTextSearchPropertiesEventArgs,class,1,['Actions']
DevExpress.ExpressApp.SystemModule.CustomGetFullTextSearchPropertiesEventArgs.Properties,Properties,DevExpress.ExpressApp.SystemModule.CustomGetFullTextSearchPropertiesEventArgs,property,1,['Actions']
DevExpress.ExpressApp.SystemModule.FilterController.FullTextFilterAction,FullTextFilterAction,DevExpress.ExpressApp.SystemModule.FilterController,class,2,"['Detail View', 'Parametrized Action', 'Views', 'Blazor UI', 'Actions', 'WinForms', 'List View', 'Lookup View', '.NET Runtime']"
DevExpress.ExpressApp.SystemModule.CustomizeShowViewParametersEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.SystemModule.CustomizeShowViewParametersEventArgs,class,1,['Views']
DevExpress.ExpressApp.SystemModule.CustomizeShowViewParametersEventArgs,CustomizeShowViewParametersEventArgs,DevExpress.ExpressApp.SystemModule,delegate,1,['Views']
DevExpress.ExpressApp.SystemModule.CustomizeWindowCaptionEventArgs,CustomizeWindowCaptionEventArgs,DevExpress.ExpressApp.SystemModule,delegate,2,"['Window Controller', 'Controllers']"
DevExpress.ExpressApp.SystemModule.CustomizeWindowCaptionEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.SystemModule.CustomizeWindowCaptionEventArgs,class,1,"['Window Controller', 'Controllers']"
DevExpress.ExpressApp.SystemModule.CustomizeWindowCaptionEventArgs.WindowCaption,WindowCaption,DevExpress.ExpressApp.SystemModule.CustomizeWindowCaptionEventArgs,property,1,[]
DevExpress.ExpressApp.SystemModule.CustomizeWindowStatusMessagesEventArgs,CustomizeWindowStatusMessagesEventArgs,DevExpress.ExpressApp.SystemModule,delegate,2,"['WinForms', 'Window Controller', 'Controllers']"
DevExpress.ExpressApp.SystemModule.CustomizeWindowStatusMessagesEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.SystemModule.CustomizeWindowStatusMessagesEventArgs,class,1,"['WinForms', 'Window Controller', 'Controllers']"
DevExpress.ExpressApp.SystemModule.CustomizeWindowStatusMessagesEventArgs.StatusMessages,StatusMessages,DevExpress.ExpressApp.SystemModule.CustomizeWindowStatusMessagesEventArgs,property,1,['WinForms']
DevExpress.ExpressApp.SystemModule.CustomShowNavigationItemEventArgs,CustomShowNavigationItemEventArgs,DevExpress.ExpressApp.SystemModule,delegate,2,"['Views', 'Actions', 'Navigation']"
DevExpress.ExpressApp.SystemModule.CustomShowNavigationItemEventArgs.ActionArguments,ActionArguments,DevExpress.ExpressApp.SystemModule.CustomShowNavigationItemEventArgs,property,1,"['Actions', 'Navigation']"
DevExpress.ExpressApp.SystemModule.ShowNavigationItemController.CustomShowNavigationItem,CustomShowNavigationItem,DevExpress.ExpressApp.SystemModule.ShowNavigationItemController,class,2,"['Views', 'Actions', 'Navigation']"
DevExpress.ExpressApp.SystemModule.CustomShowNavigationItemEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.SystemModule.CustomShowNavigationItemEventArgs,class,1,"['Views', 'Actions', 'Navigation']"
DevExpress.ExpressApp.SystemModule.DeleteObjectsViewController.AutoCommit,AutoCommit,DevExpress.ExpressApp.SystemModule.DeleteObjectsViewController,property,1,"['Views', 'Object Space']"
DevExpress.ExpressApp.SystemModule.DeleteObjectsViewController.DeleteAction,DeleteAction,DevExpress.ExpressApp.SystemModule.DeleteObjectsViewController,method,1,"['Application Model', 'Detail View', 'Views', 'Property Editors', 'Actions', 'Security System', 'Simple Action', 'List View', 'Controllers']"
DevExpress.ExpressApp.SystemModule.DeleteObjectsViewController._membersaltText,_membersaltText,DevExpress.ExpressApp.SystemModule.DeleteObjectsViewController,class,1,"['Detail View', 'Views', 'Property Editors', 'Actions', 'Simple Action', 'WinForms', 'List View', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.SystemModule.DeleteObjectsViewController,DeleteObjectsViewController,DevExpress.ExpressApp.SystemModule,method,1,"['Detail View', 'Views', 'Property Editors', 'Actions', 'Simple Action', 'WinForms', 'List View', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.SystemModule.DeleteObjectsViewController.Deleting,Deleting,DevExpress.ExpressApp.SystemModule.DeleteObjectsViewController,property,1,['Views']
DevExpress.ExpressApp.SystemModule.DialogController,DialogController,DevExpress.ExpressApp.SystemModule,class,3,"['Application Model', 'Dialog Controller', 'Window Controller', 'Property Editors', 'Actions', 'XAF Application', 'Popup Window Show Action', 'Controllers']"
DevExpress.ExpressApp.SystemModule.DialogController.AcceptAction,AcceptAction,DevExpress.ExpressApp.SystemModule.DialogController,property,1,"['Detail View', 'Views', 'Dialog Controller', 'Actions', 'Simple Action', 'List View', 'Controllers']"
DevExpress.ExpressApp.SystemModule.DialogController.Accepting,Accepting,DevExpress.ExpressApp.SystemModule.DialogController,property,1,"['Detail View', 'Views', 'Dialog Controller', 'Actions', 'List View', 'Controllers']"
DevExpress.ExpressApp.SystemModule.DialogController.CancelAction,CancelAction,DevExpress.ExpressApp.SystemModule.DialogController,property,1,"['Simple Action', 'Actions', 'Dialog Controller', 'Controllers']"
DevExpress.ExpressApp.SystemModule.DialogController.Cancelling,Cancelling,DevExpress.ExpressApp.SystemModule.DialogController,property,1,"['Actions', 'Dialog Controller', 'Controllers']"
DevExpress.ExpressApp.SystemModule.DialogController.CanCloseWindow,CanCloseWindow,DevExpress.ExpressApp.SystemModule.DialogController,property,1,"['Dialog Controller', 'Controllers']"
DevExpress.ExpressApp.SystemModule.DialogController.CloseAction,CloseAction,DevExpress.ExpressApp.SystemModule.DialogController,property,1,"['Views', 'Dialog Controller', 'Actions', 'Simple Action', 'List View', 'Controllers']"
DevExpress.ExpressApp.SystemModule.DialogController.CloseOnCurrentObjectProcessing,CloseOnCurrentObjectProcessing,DevExpress.ExpressApp.SystemModule.DialogController,property,1,"['Property Editors', 'Actions', 'List Editors']"
DevExpress.ExpressApp.SystemModule.DialogController._membersaltText,_membersaltText,DevExpress.ExpressApp.SystemModule.DialogController,class,1,"['Application Model', 'Dialog Controller', 'Window Controller', 'Property Editors', 'Actions', 'Popup Window Show Action', 'Controllers']"
DevExpress.ExpressApp.SystemModule.DialogController.SaveOnAccept,SaveOnAccept,DevExpress.ExpressApp.SystemModule.DialogController,property,1,"['Views', 'Dialog Controller', 'Detail View', 'Controllers']"
DevExpress.ExpressApp.SystemModule.DialogController.WindowTemplateChanged,WindowTemplateChanged,DevExpress.ExpressApp.SystemModule.DialogController,property,1,"['XAF Application', 'Dialog Controller', 'Controllers']"
DevExpress.ExpressApp.ShowView,ShowView,DevExpress.ExpressApp,method,10,"['Detail View', 'Criteria', 'Views', 'Dialog Controller', 'XPO', 'Object Space', 'Blazor UI', 'Actions', 'Simple Action', 'XAF Application', 'Popup Window Show Action', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.ShowViewParameters,ShowViewParameters,DevExpress.ExpressApp,method,9,"['Detail View', 'Criteria', 'Views', 'XPO', 'Object Space', 'Actions', 'XAF Application', 'Controllers']"
DevExpress.ExpressApp.SystemModule.DialogControllerAcceptingEventArgs,DialogControllerAcceptingEventArgs,DevExpress.ExpressApp.SystemModule,delegate,2,"['Business Objects', 'Views', 'Actions', 'Detail View']"
DevExpress.ExpressApp.SystemModule.DialogControllerAcceptingEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.SystemModule.DialogControllerAcceptingEventArgs,class,1,"['Business Objects', 'Views', 'Actions', 'Detail View']"
DevExpress.ExpressApp.SystemModule.DialogControllerAcceptingEventArgs.ShowViewParameters,ShowViewParameters,DevExpress.ExpressApp.SystemModule.DialogControllerAcceptingEventArgs,method,1,"['Views', 'Actions']"
DevExpress.ExpressApp.SystemModule.ExportController.AutoUpdateExportable,AutoUpdateExportable,DevExpress.ExpressApp.SystemModule.ExportController,property,1,"['Property Editors', 'List View', 'List Editors', 'Views']"
DevExpress.ExpressApp.SystemModule.ExportController.CustomExport,CustomExport,DevExpress.ExpressApp.SystemModule.ExportController,property,3,"['Views', 'Property Editors', 'Actions', 'List View', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.SystemModule.ExportController.Exported,Exported,DevExpress.ExpressApp.SystemModule.ExportController,class,2,['Actions']
DevExpress.ExpressApp.SystemModule.ExportController.CustomGetDefaultFileName,CustomGetDefaultFileName,DevExpress.ExpressApp.SystemModule.ExportController,property,1,"['List View', 'Actions', 'Views']"
DevExpress.ExpressApp.SystemModule.ExportController.Exportable,Exportable,DevExpress.ExpressApp.SystemModule.ExportController,property,1,"['Views', 'Property Editors', 'Actions', 'List Editors', 'List View']"
DevExpress.ExpressApp.SystemModule.IExportable,IExportable,DevExpress.ExpressApp.SystemModule,interface,3,"['Views', 'Property Editors', 'Actions', 'List Editors', 'WinForms', 'List View', 'Controllers']"
DevExpress.ExpressApp.SystemModule.ExportController.ExportAction,ExportAction,DevExpress.ExpressApp.SystemModule.ExportController,property,1,"['Application Model', 'Views', 'Property Editors', 'Actions', 'List Editors', 'WinForms', 'List View']"
DevExpress.ExpressApp.SystemModule.ExportController.ExportActionItemsCreated,ExportActionItemsCreated,DevExpress.ExpressApp.SystemModule.ExportController,property,1,"['Property Editors', 'Actions', 'View Controller', 'Controllers']"
DevExpress.XtraPrinting,XtraPrinting,DevExpress,class,1,"['Property Editors', 'Actions', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.SystemModule.ExportController._membersaltText,_membersaltText,DevExpress.ExpressApp.SystemModule.ExportController,class,1,"['Application Model', 'Views', 'Property Editors', 'Actions', 'List Editors', 'WinForms', 'List View', 'Lookup View', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.Filtering.SearchCriteriaBuilder,SearchCriteriaBuilder,DevExpress.ExpressApp.Filtering,class,1,['Criteria']
DevExpress.ExpressApp.SystemModule.FilterController.CreateCustomSearchCriteriaBuilder,CreateCustomSearchCriteriaBuilder,DevExpress.ExpressApp.SystemModule.FilterController,method,1,['Criteria']
DevExpress.ExpressApp.SystemModule.FilterController.CustomBuildCriteria,CustomBuildCriteria,DevExpress.ExpressApp.SystemModule.FilterController,property,1,"['List View', 'Actions', 'Views', 'Criteria']"
